PID,DN,DP,TN,RL,packageName,version,params,dynamicParams,weak,androidPackageName,isSynced,serializedDeclarativeRegInfo,configTier,baselineCl,heterodyneInfo
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 11)","(packageName, com.google.android.libraries.lens.nbu.device#com.google.android.googlequicksearchbox)","(version, 301117632)","(params, ChAICxAmGAgiCDIzLmFybTY0EhAxMS4zOC44LjIzLmFybTY0GgJlbg==)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.googlequicksearchbox)","(isSynced, 1)","(serializedDeclarativeRegInfo, ClRjb20uZ29vZ2xlLmFuZHJvaWQubGlicmFyaWVzLmxlbnMubmJ1LmRldmljZSNjb20uZ29vZ2xlLmFuZHJvaWQuZ29vZ2xlcXVpY2tzZWFyY2hib3gQwOHKjwEaC0NBTUVSQV9MSVRFGgpTRUFSQ0hMSVRFKhEKDwgBEAAYACIHcmVsZWFzZTonY29tLmdvb2dsZS5hbmRyb2lkLmdvb2dsZXF1aWNrc2VhcmNoYm94QAJIA1gBaf//////////)","(configTier, None)","(baselineCl, 0)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 12)","(packageName, com.google.android.apps.search.transcription.uiuser#com.google.android.googlequicksearchbox)","(version, 301117632)","(params, gOowA4rqMAYICxAmGAg=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.googlequicksearchbox)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 13)","(packageName, com.google.android.apps.search.transcription.user#com.google.android.googlequicksearchbox)","(version, 301117632)","(params, gOowA4rqMAYICxAmGAg=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.googlequicksearchbox)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 14)","(packageName, com.google.android.libraries.performance.primes#com.google.android.apps.turbo)","(version, 10238605)","(params, CMWfnK0B)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.apps.turbo)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 15)","(packageName, com.google.android.libraries.onegoogle#com.google.ar.core)","(version, 210260603)","(params, None)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.ar.core)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 16)","(packageName, com.google.android.libraries.social.peoplekit#com.google.android.apps.maps.client_id:36)","(version, 295638841)","(params, None)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.apps.maps)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, 0)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 17)","(packageName, com.google.android.libraries.performance.primes#com.google.android.tts)","(version, 210316595)","(params, CK+M/6sB)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.tts)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 18)","(packageName, com.google.android.projection.gearhead)","(version, 64611714)","(params, CAE=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.projection.gearhead)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 19)","(packageName, com.google.android.libraries.performance.primes#com.google.android.projection.gearhead)","(version, 64611714)","(params, CKev57AB)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.projection.gearhead)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 20)","(packageName, com.google.android.libraries.surveys#com.google.android.projection.gearhead)","(version, 64611714)","(params, gOowy//tsAE=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.projection.gearhead)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 21)","(packageName, com.google.apps.tasks.shared.android#com.google.android.gm)","(version, 371596874)","(params, GAE=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.gm)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 22)","(packageName, com.google.android.libraries.user.profile.photopicker#com.google.android.gm)","(version, 62672760)","(params, gOowyryYsQE=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.gm)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 23)","(packageName, hub_android.device#com.google.android.gm)","(version, 62672760)","(params, None)","(dynamicParams, CAU=)","(weak, 0)","(androidPackageName, com.google.android.gm)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 24)","(packageName, com.google.android.libraries.performance.primes#com.google.android.gm)","(version, 62672760)","(params, CKurlbEB)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.gm)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 25)","(packageName, com.google.android.libraries.user.peoplesheet#com.google.android.gm)","(version, 62672760)","(params, CMq8mLEB)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.gm)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 26)","(packageName, com.google.android.libraries.surveys#com.google.android.gm)","(version, 62672760)","(params, gOowyryYsQE=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.gm)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 27)","(packageName, com.google.android.libraries.communications.conference.device#com.google.android.gm)","(version, 62672760)","(params, CAMSFQj5qgwQAhiL8IuyASIHUmVsZWFzZRoXCAgQgLitARiAgLCRHSIGc204MTUwKAQ=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.gm)","(isSynced, 1)","(serializedDeclarativeRegInfo, ClNjb20uZ29vZ2xlLmFuZHJvaWQubGlicmFyaWVzLmNvbW11bmljYXRpb25zLmNvbmZlcmVuY2UuZGV2aWNlI2NvbS5nb29nbGUuYW5kcm9pZC5nbRD4nvEdGhRHTUFJTF9BTkRST0lEX1BSSU1FUxoHSEFOR09VVBoTSEFOR09VVF9MT0dfUkVRVUVTVBoXTUVFVElOR1NfQU5EUk9JRF9QUklNRVMaFE1FRVRJTkdTX0xPR19SRVFVRVNUGhRNRUVUX0hVQl9MT0dfUkVRVUVTVBoTUEVPUExFX0FVVE9DT01QTEVURRoPU09DSUFMX0FGRklOSVRZOhVjb20uZ29vZ2xlLmFuZHJvaWQuZ21AAkgDWAFp//////////8=)","(configTier, None)","(baselineCl, 0)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 28)","(packageName, com.google.android.libraries.communications.conference.user#com.google.android.gm)","(version, 62672760)","(params, CAMSFQj5qgwQAhiL8IuyASIHUmVsZWFzZRoXCAgQgLitARiAgLCRHSIGc204MTUwKAQ=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.gm)","(isSynced, 1)","(serializedDeclarativeRegInfo, ClFjb20uZ29vZ2xlLmFuZHJvaWQubGlicmFyaWVzLmNvbW11bmljYXRpb25zLmNvbmZlcmVuY2UudXNlciNjb20uZ29vZ2xlLmFuZHJvaWQuZ20Q+J7xHRoUR01BSUxfQU5EUk9JRF9QUklNRVMaB0hBTkdPVVQaE0hBTkdPVVRfTE9HX1JFUVVFU1QaF01FRVRJTkdTX0FORFJPSURfUFJJTUVTGhRNRUVUSU5HU19MT0dfUkVRVUVTVBoUTUVFVF9IVUJfTE9HX1JFUVVFU1QaE1BFT1BMRV9BVVRPQ09NUExFVEUaD1NPQ0lBTF9BRkZJTklUWToVY29tLmdvb2dsZS5hbmRyb2lkLmdtQAJIA1gBaf//////////)","(configTier, None)","(baselineCl, 0)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 29)","(packageName, com.google.android.libraries.notifications#com.google.android.gm)","(version, 62672760)","(params, CMq8mLEB)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.gm)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, 0)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 30)","(packageName, com.google.android.libraries.consent.flows.location#com.google.android.music)","(version, 336742853)","(params, None)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.music)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 31)","(packageName, com.google.android.libraries.performance.primes#com.google.android.music)","(version, 91131)","(params, CMCez6oB)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.music)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 32)","(packageName, com.google.apps.projector.android#com.google.android.apps.docs)","(version, 212010740)","(params, None)","(dynamicParams, CPr7tLIB)","(weak, 0)","(androidPackageName, com.google.android.apps.docs)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 33)","(packageName, com.google.android.libraries.performance.primes#com.google.android.apps.docs)","(version, 212010740)","(params, CJOOpbIB)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.apps.docs)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 34)","(packageName, com.google.apps.drive.android#com.google.android.apps.docs)","(version, 212010740)","(params, None)","(dynamicParams, CAQ=)","(weak, 0)","(androidPackageName, com.google.android.apps.docs)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 35)","(packageName, com.google.android.libraries.surveys#com.google.android.apps.docs)","(version, 212010740)","(params, gOow+vu0sgE=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.apps.docs)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 36)","(packageName, com.google.android.libraries.internal.growth.growthkit#com.google.android.apps.docs)","(version, 212010740)","(params, CPr7tLIB)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.apps.docs)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, 0)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 37)","(packageName, com.google.android.libraries.notifications#com.google.android.apps.docs)","(version, 212010740)","(params, CPr7tLIB)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.apps.docs)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, 0)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 38)","(packageName, com.google.android.libraries.notifications.platform#com.google.android.apps.docs)","(version, 212010740)","(params, CPr7tLIB)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.apps.docs)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, 0)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 39)","(packageName, com.google.apps.dynamite#com.google.android.gm_Hub)","(version, 62672760)","(params, CAQ=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.gm)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, 0)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 40)","(packageName, com.google.android.platform.rotation_resolver_service)","(version, 332)","(params, None)","(dynamicParams, None)","(weak, 1)","(androidPackageName, com.google.android.gms)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, 0)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 41)","(packageName, com.google.android.libraries.surveys#com.android.chrome)","(version, 447210134)","(params, gOowr5aZrwE=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.android.chrome)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 42)","(packageName, com.google.geo.ar#com.google.ar.core)","(version, 211460003)","(params, Cg0IABIJCAEQGRijv+pk)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.ar.core)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 43)","(packageName, com.google.ar.core.services)","(version, 211460003)","(params, CKO/6mQSDjEuMjUuMjExNDYwMDAzGAA=)","(dynamicParams, CIOyy2QSDjEuMjQuMjEwOTUwNDAzGAU=)","(weak, 0)","(androidPackageName, com.google.ar.core)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 44)","(packageName, com.google.android.libraries.performance.primes#com.google.ar.core)","(version, 211460003)","(params, CIz+lLMB)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.ar.core)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 45)","(packageName, com.google.android.apps.photos)","(version, 39835085)","(params, EAQaBggFEDAYAGCfiba1AQ==)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.apps.photos)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 46)","(packageName, com.google.android.libraries.performance.primes#com.google.android.apps.photos)","(version, 39835085)","(params, COGMsLUBEAE=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.apps.photos)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 47)","(packageName, com.google.android.libraries.surveys#com.google.android.apps.photos)","(version, 39835085)","(params, gOown4m2tQE=)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.apps.photos)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 48)","(packageName, com.google.android.libraries.notifications#com.google.android.apps.photos)","(version, 39835085)","(params, CJ+JtrUB)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.apps.photos)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, 0)","(heterodyneInfo, None)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.google.android.gms/databases/phenotype.db)","(TN, Packages)","(RL, 49)","(packageName, com.google.android.libraries.performance.primes#com.google.android.youtube)","(version, 1521601984)","(params, COvW8LQB)","(dynamicParams, None)","(weak, 0)","(androidPackageName, com.google.android.youtube)","(isSynced, 1)","(serializedDeclarativeRegInfo, None)","(configTier, None)","(baselineCl, -1)","(heterodyneInfo, None)"
