PID,DN,DP,TN,RL,data,pk
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 16)","(data, aJ69xSiiASFjb20ubWljcm9zb2Z0Lm9mZmljZS5vZmZpY2VodWJyb3fRAaqFlZ5aWD9A2QHXMYpzHaM/QOEBvP2QwNsPQEA=)","(pk, com.microsoft.office.officehubrow)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 17)","(data, aOr3zgKiARBjb20uc2Ftc3VuZy5zcmVl0QG8/ZDA2w9AQNkBdoziXMcoQEDhAYziXMcoTkBA)","(pk, com.samsung.sree)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 18)","(data, aIaUggqiASZjb20uZ29vZ2xlLmFuZHJvaWQucHJvamVjdGlvbi5nZWFyaGVhZNEBjOJcxyhOQEDZAYziXMcoTkBA4QFdxyjOdYxAQA==)","(pk, com.google.android.projection.gearhead)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 19)","(data, aP3I6ymiARxjb20uc2VjLmFuZHJvaWQuYXBwLnNicm93c2Vy0QFdxyjOdYxAQNkBXccoznWMQEDhAec6RnGu40BA)","(pk, com.sec.android.app.sbrowser)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 20)","(data, aKPDhheiARZjb20ubWljcm9zb2Z0LnNreWRyaXZl0QFxrmMU5zpBQNkBiATefkhgQUDhAVjpqYWVnkFA)","(pk, com.microsoft.skydrive)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 21)","(data, aNv+nwOiASBjb20uc2Ftc3VuZy5hbmRyb2lkLnByaXZhdGVzaGFyZdEBPbWw0lOLQkDZAVQLKz21sEJA4QFUCys9tbBCQA==)","(pk, com.samsung.android.privateshare)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 22)","(data, aMqM4guiARVjb20uZ29vZ2xlLmFuZHJvaWQuZ23RAQ6afNmgyUJA2QEOmnzZoMlCQOEB3n5I4O0HQ0A=)","(pk, com.google.android.gm)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 23)","(data, aI/oLaIBGGNvbS5nb29nbGUuYW5kcm9pZC5tdXNpY9EBaPJlgyZfQ0DZAWjyZYMmX0NA4QEigbcfEnhDQA==)","(pk, com.google.android.music)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 24)","(data, aJLbrgWiARtjb20uc2VjLmFuZHJvaWQuYXBwLnNoZWFsdGjRASKBtx8SeENA2QGs9NTCSs9DQOEBky8bNPkyREA=)","(pk, com.sec.android.app.shealth)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 25)","(data, aLCDT6IBGWNvbS5zZWMuYW5kcm9pZC5lYXN5TW92ZXLRAZm3MyTmhVRA2QGrqqqqqpJUQOEBNCTm7QyZVEA=)","(pk, com.sec.android.easyMover)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 26)","(data, aOyehwaiARxjb20ubWljcm9zb2Z0Lm9mZmljZS5vdXRsb29r0QE0JObtDJlUQNkB4YMPPvi4VEDhAXzwwQcfzFRA)","(pk, com.microsoft.office.outlook)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 27)","(data, aKWYxBCiARFjb20uZmFjZWJvb2sub3JjYdEBNtlkk01eVkDZATbZZJNNXlZA4QFJzNsZEmtWQA==)","(pk, com.facebook.orca)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 28)","(data, aI/roweiAQxjb20ud2hhdHNhcHDRAUnM2xkSa1ZA2QHSRRdddHFWQOEBW79SoNZ3VkA=)","(pk, com.whatsapp)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 29)","(data, aMeSyQOiARdjb20uc2Ftc3VuZy5hbmRyb2lkLnZvY9EBW79SoNZ3VkDZAW2yySabhFZA4QH2KwVq/YpWQA==)","(pk, com.samsung.android.voc)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 30)","(data, aPrFZKIBEmNvbS5hbmRyb2lkLmNocm9tZdEBAAAAAAAAV0A=)","(pk, com.android.chrome)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 31)","(data, aL+rN6IBGGNvbS5taWNyb3NvZnQuYXBwbWFuYWdlctEBAAAAAAAAV0DZAQAAAAAAAFdA4QEZAdTfBu1WQA==)","(pk, com.microsoft.appmanager)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 32)","(data, aNKgkAOiARJjb20uZ29vZ2xlLmFyLmNvcmXRARkB1N8G7VZA2QEZAdTfBu1WQOEBGQHU3wbtVkA=)","(pk, com.google.ar.core)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 33)","(data, aM+mqgOiAR1jb20uZHVja2R1Y2tnby5tb2JpbGUuYW5kcm9pZNEBGQHU3wbtVkDZARkB1N8G7VZA4QEzAqi/DdpWQA==)","(pk, com.duckduckgo.mobile.android)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 34)","(data, aIazlwWiARRjb20ubGlua2VkaW4uYW5kcm9pZNEBMwKovw3aVkDZAQAAAAAAwFRA4QEsHJkT8KxUQA==)","(pk, com.linkedin.android)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 35)","(data, aJKVqAWiARhjb20uZmxhdGZpc2guY2FsLnByaXZhY3nRAQAAAAAAgE1A2QEAAAAAAIBNQOEBGroWn1lzTUA=)","(pk, com.flatfish.cal.privacy)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 36)","(data, aJTIogGiARVjb20uZ29vZ2xlLmFuZHJvaWQuYXPRARq6Fp9Zc01A2QEauhafWXNNQOEBGroWn1lzTUA=)","(pk, com.google.android.as)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 37)","(data, aP/Yrg6iARRjb20uc25hcGNoYXQuYW5kcm9pZNEBGroWn1lzTUDZAS5E3QxadkxA4QEuRN0MWnZMQA==)","(pk, com.snapchat.android)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 38)","(data, aM2A9QSiARNjb20udHdpdHRlci5hbmRyb2lk0QEAAAAAAABLQNkBNq8rQ1HzSkDhATavK0NR80pA)","(pk, com.twitter.android)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 39)","(data, aJ3k1wKiARtjb20udXBzaWRlLmNvbnN1bWVyLmFuZHJvaWTRAW43SiLXdklA2QFuN0oi13ZJQOEBo+Z1ZShqSUA=)","(pk, com.upside.consumer.android)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 40)","(data, aOv49QSiAR5jb20uZ29vZ2xlLmFuZHJvaWQuYXBwcy5waG90b3PRARAewIf/4EdA2QEQHsCH/+BHQOEBEB7Ah//gR0A=)","(pk, com.google.android.apps.photos)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 41)","(data, aPWT6QqiAR5jb20uc2Ftc3VuZy5hbmRyb2lkLm9uZWNvbm5lY3TRAQAAAAAAAEZA2QFc4AIXuMBFQOEBXOACF7jARUA=)","(pk, com.samsung.android.oneconnect)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 42)","(data, aJCYDqIBHGdvdi52ZGguZXhwb3N1cmVub3RpZmljYXRpb27RAVzgAhe4wEVA2QFc4AIXuMBFQOEBXOACF7jARUA=)","(pk, gov.vdh.exposurenotification)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 43)","(data, aJO5vgOiARpjb20uZ29vZ2xlLmFuZHJvaWQueW91dHViZdEBXOACF7jARUDZARo6NyBop0VA4QEaOjcgaKdFQA==)","(pk, com.google.android.youtube)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 44)","(data, aLOm3gOiARRjb20ucmVkZGl0LmZyb250cGFnZdEBGjo3IGinRUDZAdiTaykYjkVA4QGX7Z8yyHRFQA==)","(pk, com.reddit.frontpage)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 45)","(data, aI7i3gKiARdjb20ubmV0ZmxpeC5tZWRpYWNsaWVudNEBl+2fMsh0RUDZAZftnzLIdEVA4QFVR9Q7eFtFQA==)","(pk, com.netflix.mediaclient)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 46)","(data, aJtfogEYY29tLmluc3RhbnRjaGVja21hdGUuYXBw0QFVR9Q7eFtFQNkBVUfUO3hbRUDhAVVH1Dt4W0VA)","(pk, com.instantcheckmate.app)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 47)","(data, aKrW2wSiARxjb20uZ29vZ2xlLmFuZHJvaWQuYXBwcy5tYXBz0QFVR9Q7eFtFQNkBFKEIRShCRUDhAdL6PE7YKEVA)","(pk, com.google.android.apps.maps)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 48)","(data, aM6s7hyiAR9jb20uZ29vZ2xlLmFuZHJvaWQuYXBwcy50YWNoeW9u0QHS+jxO2ChFQNkB0vo8TtgoRUDhAZFUcVeID0VA)","(pk, com.google.android.apps.tachyon)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 49)","(data, aNTWrgSiARFjb20uc3BvdGlmeS5tdXNpY9EBkVRxV4gPRUDZAXCBC1zgAkVA4QFPrqVgOPZEQA==)","(pk, com.spotify.music)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 50)","(data, aLHgIaIBGWNvbS5nb29nbGUuYW5kcm9pZC52aWRlb3PRAU+upWA49kRA2QFPrqVgOPZEQOEBT66lYDj2REA=)","(pk, com.google.android.videos)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 51)","(data, aIez6BuiASdjb20uZ29vZ2xlLmFuZHJvaWQuZ29vZ2xlcXVpY2tzZWFyY2hib3jRAU+upWA49kRA2QENCNpp6NxEQOEBaejcgKCdREA=)","(pk, com.google.android.googlequicksearchbox)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 52)","(data, aMTRiy2iASNjb20uZ29vZ2xlLmFuZHJvaWQudHJpY2hyb21lbGlicmFyedEBAAAAAAAATEA=)","(pk, com.google.android.trichromelibrary)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 53)","(data, aKqea6IBGmNvbS5nb29nbGUuYW5kcm9pZC53ZWJ2aWV30QHF5SbPAdpLQA==)","(pk, com.google.android.webview)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 54)","(data, aKzb/gmiARhjb20uemhpbGlhb2FwcC5tdXNpY2FsbHnRAYnLTZ4DtEtA2QE3jH+JuNxKQOEBIy43eQ7QSkA=)","(pk, com.zhiliaoapp.musically)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 55)","(data, aMi0vQSiARxjb20ubGVtdXJtb25pdG9ycy5ibHVlZHJpdmVy0QFFXG7yHKBJQNkBRVxu8hygSUDhAUVcbvIcoElA)","(pk, com.lemurmonitors.bluedriver)"
"(PID, com.android.vending)","(DN, session_constraints.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.vending/databases/session_constraints.db)","(TN, app_data)","(RL, 56)","(data, aLiV6gOiAQljb20udmVubW/RAUVcbvIcoElA2QFULF1bgWNIQOEBVCxdW4FjSEA=)","(pk, com.venmo)"
