PID,DN,DP,TN,RL,tag,work_spec_id
"(PID, com.google.android.youtube)","(DN, androidx.work.workdb)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.youtube/no_backup/androidx.work.workdb)","(TN, WorkTag)","(RL, 11)","(tag, delayed_event_dispatch_dispatch_to_empty_tier_one_off_task)","(work_spec_id, 50e6e2f7-42e6-4050-9529-b9d5545d0e5b)"
"(PID, com.google.android.youtube)","(DN, androidx.work.workdb)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.youtube/no_backup/androidx.work.workdb)","(TN, WorkTag)","(RL, 12)","(tag, com.google.android.libraries.youtube.common.backgroundtask.workmanager.BackgroundTaskWorker)","(work_spec_id, 50e6e2f7-42e6-4050-9529-b9d5545d0e5b)"
"(PID, com.google.android.youtube)","(DN, androidx.work.workdb)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.youtube/no_backup/androidx.work.workdb)","(TN, WorkTag)","(RL, 13)","(tag, ping_flush_one_off)","(work_spec_id, a685ef4d-4991-4da1-a4d9-0c97ffc81d71)"
"(PID, com.google.android.youtube)","(DN, androidx.work.workdb)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.youtube/no_backup/androidx.work.workdb)","(TN, WorkTag)","(RL, 14)","(tag, com.google.android.libraries.youtube.common.backgroundtask.workmanager.BackgroundTaskWorker)","(work_spec_id, a685ef4d-4991-4da1-a4d9-0c97ffc81d71)"
"(PID, com.google.android.youtube)","(DN, androidx.work.workdb)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.youtube/no_backup/androidx.work.workdb)","(TN, WorkTag)","(RL, 15)","(tag, offline_r)","(work_spec_id, 34c90919-0f95-4cd1-ae13-f9c2e2f74056)"
"(PID, com.google.android.youtube)","(DN, androidx.work.workdb)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.youtube/no_backup/androidx.work.workdb)","(TN, WorkTag)","(RL, 16)","(tag, com.google.android.libraries.youtube.common.backgroundtask.workmanager.BackgroundTaskWorker)","(work_spec_id, 34c90919-0f95-4cd1-ae13-f9c2e2f74056)"
"(PID, com.google.android.youtube)","(DN, androidx.work.workdb)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.youtube/no_backup/androidx.work.workdb)","(TN, WorkTag)","(RL, 17)","(tag, innertube_config_fetch_charging)","(work_spec_id, 300ae755-a8b8-4743-9a31-9ce40739f0bd)"
"(PID, com.google.android.youtube)","(DN, androidx.work.workdb)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.youtube/no_backup/androidx.work.workdb)","(TN, WorkTag)","(RL, 18)","(tag, com.google.android.libraries.youtube.common.backgroundtask.workmanager.BackgroundTaskWorker)","(work_spec_id, 300ae755-a8b8-4743-9a31-9ce40739f0bd)"
"(PID, com.google.android.youtube)","(DN, androidx.work.workdb)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.youtube/no_backup/androidx.work.workdb)","(TN, WorkTag)","(RL, 19)","(tag, innertube_config_fetch)","(work_spec_id, 2a80b4c2-39d0-44c1-baf3-96bf8792178a)"
"(PID, com.google.android.youtube)","(DN, androidx.work.workdb)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.youtube/no_backup/androidx.work.workdb)","(TN, WorkTag)","(RL, 20)","(tag, com.google.android.libraries.youtube.common.backgroundtask.workmanager.BackgroundTaskWorker)","(work_spec_id, 2a80b4c2-39d0-44c1-baf3-96bf8792178a)"
"(PID, com.google.android.youtube)","(DN, androidx.work.workdb)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.youtube/no_backup/androidx.work.workdb)","(TN, WorkTag)","(RL, 21)","(tag, com.google.android.libraries.youtube.common.backgroundtask.workmanager.BackgroundTaskWorker)","(work_spec_id, 434377c9-d3c2-4dcf-a44d-60fedf495f36)"
"(PID, com.google.android.youtube)","(DN, androidx.work.workdb)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.youtube/no_backup/androidx.work.workdb)","(TN, WorkTag)","(RL, 22)","(tag, delayed_event_dispatch_default_tier_one_off_task)","(work_spec_id, 434377c9-d3c2-4dcf-a44d-60fedf495f36)"
