Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,creation_utc,host_key,name,value,path,expires_utc,is_secure,is_httponly,last_access_utc,has_expires,is_persistent,priority,encrypted_value,samesite,source_scheme,source_port,is_same_party
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 11)","(creation_utc, 13269677382013935)","(host_key, .mathtag.com)","(name, uuid)","(value, 3b8a60de-a446-4100-913f-ba911e0227f8)","(path, /)","(expires_utc, 13303632582013935)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271222496882345)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 12)","(creation_utc, 13269677408112828)","(host_key, .pubmatic.com)","(name, KRTBCOOKIE_377)","(value, 6810-f3c6e2d4-d342-4fd9-840e-7994a5b8b02c&KRTB&22918-f3c6e2d4-d342-4fd9-840e-7994a5b8b02c&KRTB&23031-f3c6e2d4-d342-4fd9-840e-7994a5b8b02c)","(path, /)","(expires_utc, 13277453408112828)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223425131176)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 13)","(creation_utc, 13269677408092658)","(host_key, .bidswitch.net)","(name, c)","(value, 1625203808)","(path, /)","(expires_utc, 13301213408092733)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223425127607)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 14)","(creation_utc, 13269677409909703)","(host_key, .mgid.com)","(name, muidn)","(value, l61a5iYOVTum)","(path, /)","(expires_utc, 13791957247909703)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223013834342)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 15)","(creation_utc, 13269677409913751)","(host_key, .outbrain.com)","(name, obuid)","(value, 7a98e99e-de72-4db2-b954-304e7ff57fa5)","(path, /)","(expires_utc, 13277453409913751)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223371368289)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 16)","(creation_utc, 13269677408092568)","(host_key, .bidswitch.net)","(name, tuuid)","(value, 5881b51e-dfe0-46e9-b032-b51d0d4afdfe)","(path, /)","(expires_utc, 13301213408131103)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223425127607)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 17)","(creation_utc, 13269677408092700)","(host_key, .bidswitch.net)","(name, tuuid_lu)","(value, 1625203808)","(path, /)","(expires_utc, 13301213408131295)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223425127607)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 18)","(creation_utc, 13269677455900490)","(host_key, www.cargurus.com)","(name, consented_kuid)","(value, ONyo7rVc)","(path, /)","(expires_utc, 0)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223454656457)","(has_expires, 0)","(is_persistent, 0)","(priority, 1)","(encrypted_value, b'')","(samesite, -1)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 19)","(creation_utc, 13269677475287419)","(host_key, global.ib-ibi.com)","(name, ASP.NET_SessionId)","(value, fhwpetwfrzap5nmv3qq0bvm2)","(path, /)","(expires_utc, 0)","(is_secure, 1)","(is_httponly, 1)","(last_access_utc, 13270329434669472)","(has_expires, 0)","(is_persistent, 0)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 20)","(creation_utc, 13269677475498091)","(host_key, ib.mookie1.com)","(name, ASP.NET_SessionId)","(value, 50gvy0jtabin52n2wcdrfnk4)","(path, /)","(expires_utc, 0)","(is_secure, 1)","(is_httponly, 1)","(last_access_utc, 13270329435213252)","(has_expires, 0)","(is_persistent, 0)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 21)","(creation_utc, 13269677475269353)","(host_key, .smartadserver.com)","(name, TestIfCookieP)","(value, ok)","(path, /)","(expires_utc, 13303891875269353)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223425125676)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 22)","(creation_utc, 13269677475252959)","(host_key, .crwdcntrl.net)","(name, _cc_aud)","(value, ""ABR4XmNgYGBIuLdkMZCCAgAfSQKG"")","(path, /)","(expires_utc, 13293005475252959)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13270329434836333)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 23)","(creation_utc, 13269677475252931)","(host_key, .crwdcntrl.net)","(name, _cc_cc)","(value, ""ACZ4XmOQS7QwNzSzTDVJNkhOSkmxTDayNDEzSjNINLZMTE5MYgCChHtLFoNoKAAAUCMLWg%3D%3D"")","(path, /)","(expires_utc, 13293005475252931)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13270329434836333)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 24)","(creation_utc, 13269677475252847)","(host_key, .crwdcntrl.net)","(name, _cc_dc)","(value, 0)","(path, /)","(expires_utc, 13293003780252847)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13270329434836333)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 25)","(creation_utc, 13269677475252901)","(host_key, .crwdcntrl.net)","(name, _cc_id)","(value, a87169e4c0cbdd9c29462f0a39acab)","(path, /)","(expires_utc, 13293003780252901)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13270329434836333)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 26)","(creation_utc, 13269677475086075)","(host_key, .pippio.com)","(name, did)","(value, BHHEdt-OZqPCCxXi)","(path, /)","(expires_utc, 13301213475086075)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13270329433902782)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 27)","(creation_utc, 13269677475086210)","(host_key, .pippio.com)","(name, didts)","(value, 1625203875)","(path, /)","(expires_utc, 13301213475086210)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13270329433902782)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 28)","(creation_utc, 13269677475087151)","(host_key, sync.colossusssp.com)","(name, gtm_usr)","(value, 93a5a0d6-d417-4c6c-a9ed-ae874f21f967)","(path, /)","(expires_utc, 13301213610087151)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13269677475087151)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 29)","(creation_utc, 13269677475086262)","(host_key, .pippio.com)","(name, nnls)","(value, )","(path, /)","(expires_utc, 13274861475086262)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13270329433902782)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 30)","(creation_utc, 13269677475269274)","(host_key, .smartadserver.com)","(name, pid)","(value, 8612235149029657486)","(path, /)","(expires_utc, 13303891875269274)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223425125676)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 31)","(creation_utc, 13269677475055382)","(host_key, ads.stickyadstv.com)","(name, uid-bp-529)","(value, 3b8a60de-a446-4100-913f-ba911e0227f8)","(path, /)","(expires_utc, 13274861475055382)","(is_secure, 0)","(is_httponly, 0)","(last_access_utc, 13271222892564284)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, -1)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 32)","(creation_utc, 13269677471867373)","(host_key, .media.net)","(name, visitor-id)","(value, 2682054729766836000V10)","(path, /)","(expires_utc, 13301213471867373)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223249157489)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 33)","(creation_utc, 13269677481586857)","(host_key, .mathtag.com)","(name, mt_misc)","(value, mt_bt:1625203882)","(path, /)","(expires_utc, 13272269481838020)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271222496882345)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 34)","(creation_utc, 13269677486517040)","(host_key, .teads.tv)","(name, tt_viewer)","(value, 35ba06e8-87de-4143-a416-d509f9079817)","(path, /)","(expires_utc, 13301127086517040)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271222710437512)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 35)","(creation_utc, 13269677531953773)","(host_key, ads.stickyadstv.com)","(name, uid-bp-11554)","(value, k-_ZdXl6cjRTNCLV007YH_AzOaLQDcOBVNOgUpOQ)","(path, /)","(expires_utc, 13272269532007132)","(is_secure, 0)","(is_httponly, 0)","(last_access_utc, 13271222892564284)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, -1)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 36)","(creation_utc, 13269677616688107)","(host_key, .aralego.com)","(name, sspid)","(value, eae4f4f5-8835-3662-a67a-4bc72c8d5407)","(path, /)","(expires_utc, 13301213616688107)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223236948649)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 37)","(creation_utc, 13269677650418478)","(host_key, .360yield.com)","(name, tuuid)","(value, 43a69cc2-6fcd-4a76-8420-bca0fb2e2143)","(path, /)","(expires_utc, 13277453650418478)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223425126045)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 38)","(creation_utc, 13269677650390861)","(host_key, .360yield.com)","(name, tuuid_lu)","(value, 1625204050)","(path, /)","(expires_utc, 13277453650418540)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223425126045)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 39)","(creation_utc, 13269677778470262)","(host_key, .adscale.de)","(name, cct)","(value, 1625204178883)","(path, /)","(expires_utc, 13301013778470262)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13271223249157688)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(Package Name, com.cargurus.mobileApp)","(Original Database Name, Cookies)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.cargurus.mobileApp/app_webview/Default/Cookies)","(Table Name, cookies)","(Line ID, 40)","(creation_utc, 13269677783604346)","(host_key, .go.sonobi.com)","(name, __uin_i5mm)","(value, 3b8a60de-a446-4100-913f-ba911e0227f8)","(path, /)","(expires_utc, 13301213782604346)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13270329433984132)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, b'')","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
