Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,client_key,group_key,sync_token
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 11)","(_id, 13)","(client_key, stickers)","(group_key, StickerPackMetadata	hometab_megapack_food_drinks	)","(sync_token, b'\x08\x01\x18\xd3\x88\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 12)","(_id, 14)","(client_key, stickers)","(group_key, StickerPackMetadata	hometab_megapack_text	)","(sync_token, b'\x08\x02\x18\xd4\x88\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 13)","(_id, 15)","(client_key, stickers)","(group_key, StickerPackMetadata	hometab_megapack_objects	)","(sync_token, b'\x08\x01\x18\xd5\x88\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 14)","(_id, 16)","(client_key, stickers)","(group_key, StickerPackMetadata	asian_heritage_apida_month_country_050121	)","(sync_token, b'\x08\x03\x18\xd7\x88\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 15)","(_id, 17)","(client_key, stickers)","(group_key, StickerPackMetadata	hometab_megapack_sweets	)","(sync_token, b'\x08\x01\x18\xd7\x88\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 16)","(_id, 18)","(client_key, stickers)","(group_key, StickerPackMetadata	hometab_megapack_happy_sad_mad_haha	)","(sync_token, b'\x08\x01\x18\xd8\x88\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 17)","(_id, 19)","(client_key, stickers)","(group_key, StickerPackMetadata	hometab_megapack_love	)","(sync_token, b'\x08\x02\x18\xd8\x88\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 18)","(_id, 20)","(client_key, stickers)","(group_key, StickerPackMetadata	contextual_holiday_stop_asian_hate_041521	)","(sync_token, b'\x08\x01\x18\xe3\x88\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 19)","(_id, 21)","(client_key, stickers)","(group_key, StickerPackMetadata	contextual_holiday_covid_vaccine_en_051121	)","(sync_token, b'\x08\x01\x18\xa0\x89\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 20)","(_id, 22)","(client_key, stickers)","(group_key, StickerPackMetadata	monday	)","(sync_token, b'\x08\x01\x18\xa1\x89\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 21)","(_id, 23)","(client_key, stickers)","(group_key, StickerPackMetadata	hometab_megapack_apparel_props	)","(sync_token, b'\x08\x01\x18\xa1\x89\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 22)","(_id, 24)","(client_key, stickers)","(group_key, StickerPackMetadata	hometab_megapack_decoratives	)","(sync_token, b'\x08\x01\x18\xa1\x89\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 23)","(_id, 25)","(client_key, stickers)","(group_key, StickerPackMetadata	hometab_megapack_characters	)","(sync_token, b'\x08\x03\x18\xa2\x89\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 24)","(_id, 26)","(client_key, stickers)","(group_key, StickerPackMetadata	hometab_megapack_replies	)","(sync_token, b'\x08\x03\x18\xa3\x89\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 25)","(_id, 27)","(client_key, stickers)","(group_key, StickerPackMetadata	hometab_megapack_greetings	)","(sync_token, b'\x08\x08\x18\xa6\x89\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 26)","(_id, 28)","(client_key, stickers)","(group_key, StickerPackMetadata	hometab_megapack_animals	)","(sync_token, b'\x08\x01\x18\xa6\x89\xd1\xd8\x97/')"
"(Package Name, com.snapchat.android)","(Original Database Name, stickers.core.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(Table Name, DeltaForceSync)","(Line ID, 27)","(_id, 29)","(client_key, bitmoji_stickers)","(group_key, StickerPackMetadata	bitmoji-en-04:00	)","(sync_token, b'\x08\xe2\x80\x02\x18\xd6\x8c\xd1\xd8\x97/')"
