Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,owner_id,type,is_preview,preview_id,sort_index,container_sort_index,entity_id,entity_group_id,entity_type,entity_flattening_id,data_type,data_type_group,data_type_tag,timeline_tag,timeline_chunk_id,data_id,data,flags,updated_at,is_read,is_linger_impressed,scribe_content,prompt,dismissed,display_context,feedback_action_prompts,pinned_header_state,dismiss_reason,display_type,pc,module_metadata,tweet_highlights,social_context,tweet_display_size,dismiss_feedback_key,expiry_time,data_source,sender_id,instance_data_id,tombstone_info,score_info,preroll_metadata,preview_metadata,should_highlight,navigation_url,is_dispensable,reply_badge,tweet_context,inline_social_proof,forward_pivot,inner_qt_forward_pivot,tree_display,tweet_interstitial
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 84)","(_id, 20815)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417239697100374010)","(container_sort_index, 0)","(entity_id, 847896837532995585)","(entity_group_id, TopicsModule-1417239697100374010)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417239697100374010)","(data_type, 35)",,,,"(timeline_chunk_id, 1417239697100374016)","(data_id, 209169839.0)","(data, b'J\x01j\x12847896837532995585\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAILxFWub1TQAQoAA0mg6WvqArIdAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b0\\\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x12847896837532995585XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417239697100374010j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b0\x13\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 85)","(_id, 20816)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417239697100374010)","(container_sort_index, 0)","(entity_id, 849076092111536128)","(entity_group_id, TopicsModule-1417239697100374010)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417239697100374010)","(data_type, 35)",,,,"(timeline_chunk_id, 1417239697100374016)","(data_id, 1518499897.0)","(data, b'J\x01j\x12849076092111536128\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAILyIY1CZXAAAoAA0mg6WvqArIdAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b0]\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x12849076092111536128XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417239697100374010j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b0\x13\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 86)","(_id, 20817)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417239697100374010)","(container_sort_index, 0)","(entity_id, 1248631349096767488)","(entity_group_id, TopicsModule-1417239697100374010)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417239697100374010)","(data_type, 35)",,,,"(timeline_chunk_id, 1417239697100374016)","(data_id, -1179100000.0)","(data, b'J\x01j\x131248631349096767488\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIRVAeYslRgAAoAA0mg6WvqArIdAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b0^\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x131248631349096767488XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417239697100374010j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b0\x13\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 87)","(_id, 20818)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417239697100374010)","(container_sort_index, 0)","(entity_id, 898672147031146496)","(entity_group_id, TopicsModule-1417239697100374010)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417239697100374010)","(data_type, 35)",,,,"(timeline_chunk_id, 1417239697100374016)","(data_id, -2034475790.0)","(data, b'J\x01j\x12898672147031146496\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIMeLmObVRAAAoAA0mg6WvqArIdAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b0_\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x12898672147031146496XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417239697100374010j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b0\x13\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 88)","(_id, 20819)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417239697100374010)","(container_sort_index, 0)","(entity_id, 839543857066848256)","(entity_group_id, TopicsModule-1417239697100374010)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417239697100374010)","(data_type, 35)",,,,"(timeline_chunk_id, 1417239697100374016)","(data_id, -1976108413.0)","(data, b'J\x01j\x12839543857066848256\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAILpqiwndSwAAoAA0mg6WvqArIdAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b0`\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x12839543857066848256XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417239697100374010j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b0\x13\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 89)","(_id, 20820)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417239697100374010)","(container_sort_index, 0)","(entity_id, 10027232467)","(entity_group_id, TopicsModule-1417239697100374010)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417239697100374010)","(data_type, 35)",,,,"(timeline_chunk_id, 1417239697100374016)","(data_id, 436878778.0)","(data, b'J\x01j\x0b10027232467\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIAAAACVats0woAA0mg6WvqArIdAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b0a\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x0b10027232467XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417239697100374010j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b0\x13\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 90)","(_id, 20821)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417239697100374010)","(container_sort_index, 0)","(entity_id, 1306659423109046272)","(entity_group_id, TopicsModule-1417239697100374010)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417239697100374010)","(data_type, 35)",,,,"(timeline_chunk_id, 1417239697100374016)","(data_id, 1417699570.0)","(data, b'J\x01j\x131306659423109046272\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAISIi/ShNTgAAoAA0mg6WvqArIdAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b0b\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x131306659423109046272XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417239697100374010j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b0\x13\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 91)","(_id, 20822)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417239697100374010)","(container_sort_index, 0)","(entity_id, 854692455005921281)","(entity_group_id, TopicsModule-1417239697100374010)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417239697100374010)","(data_type, 35)",,,,"(timeline_chunk_id, 1417239697100374016)","(data_id, -294817748.0)","(data, b'J\x01j\x12854692455005921281\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIL3HpCbNWgAQoAA0mg6WvqArIdAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b0c\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x12854692455005921281XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417239697100374010j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b0\x13\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 92)","(_id, 20823)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417239697100374010)","(container_sort_index, 0)","(entity_id, 898670051594649601)","(entity_group_id, TopicsModule-1417239697100374010)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417239697100374010)","(data_type, 35)",,,,"(timeline_chunk_id, 1417239697100374016)","(data_id, 2030714680.0)","(data, b'J\x01j\x12898670051594649601\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIMeLemi5TAAQoAA0mg6WvqArIdAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b0d\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x12898670051594649601XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417239697100374010j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b0\x13\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 93)","(_id, 20824)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417239697100374010)","(container_sort_index, 0)","(entity_id, 1313525755347787776)","(entity_group_id, TopicsModule-1417239697100374010)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417239697100374010)","(data_type, 35)",,,,"(timeline_chunk_id, 1417239697100374016)","(data_id, 1874172755.0)","(data, b'J\x01j\x131313525755347787776\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAISOpS3EtTgAAoAA0mg6WvqArIdAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b0e\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x131313525755347787776XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417239697100374010j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b0\x13\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 94)","(_id, 20825)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417239697100374010)","(container_sort_index, 0)","(entity_id, 1129090662622588930)","(entity_group_id, TopicsModule-1417239697100374010)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417239697100374010)","(data_type, 35)",,,,"(timeline_chunk_id, 1417239697100374016)","(data_id, -715618555.0)","(data, b'J\x01j\x131129090662622588930\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIPq1X5uNRwAgoAA0mg6WvqArIdAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b0f\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x131129090662622588930XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417239697100374010j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b0\x13\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 95)","(_id, 20826)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417239697100374010)","(container_sort_index, 0)","(entity_id, 1354786660328693765)","(entity_group_id, TopicsModule-1417239697100374010)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417239697100374010)","(data_type, 35)",,,,"(timeline_chunk_id, 1417239697100374016)","(data_id, -1399149437.0)","(data, b'J\x01j\x131354786660328693765\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAISzStKI1RgBQoAA0mg6WvqArIdAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b0g\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x131354786660328693765XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417239697100374010j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b0\x13\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, timeline)","(Line ID, 96)","(_id, 20827)","(owner_id, 1378525099184291843)","(type, 17)","(is_preview, 0)",,"(sort_index, 1417239697100374010)","(container_sort_index, 0)","(entity_id, 1357372374941790208)","(entity_group_id, TopicsModule-1417239697100374010)","(entity_type, 15)","(entity_flattening_id, TopicsModule-1417239697100374010)","(data_type, 35)",,,,"(timeline_chunk_id, 1417239697100374016)","(data_id, 1974664604.0)","(data, b'J\x01j\x131357372374941790208\x12\x02\x12\x02X')","(flags, 40.0)","(updated_at, 1625114233027)","(is_read, 0)","(is_linger_impressed, 0)","(scribe_content, b'J\x058j@DAACDAAHDAABCgABAAAAAAAAAAAKAAIS1lr7vFVwAAoAA0mg6WvqArIdAAAAAA==j\x15suggest_topics_module88j\x05topic888\x19888888\x1988888X')","(prompt, b'')","(dismissed, 0)","(display_context, b'')","(feedback_action_prompts, b'I\t\x08\x01J\x03i\x1b0h\x11j\x04NONEj\x0cRichBehaviorI\x12\x07Ij\x131357372374941790208XXXX')","(pinned_header_state, 0)",,,,"(module_metadata, b""J\x05J\x02j Expand your timeline with Topics0J\x03\x14\xff\xff\xff\xff\x11\x11\x118\x118\x118\x12\x0cj>You'll see top Tweets about these right in your Home timeline.8I\x08\x01\x11\tXXj\x04NONE8XJ\x0588j\x15suggest_topics_module888888\x19888888\x1988888Xj TopicsModule-1417239697100374010j\x0cGridCarouselI\t\x08\x01J\x03j\x0eSee less often\x1b0\x13\x11j\x05FROWNj\x08SeeFewer8XX\x14\x7f\xff\xff\xffI8I\x12\x05XX8X"")",,"(social_context, b'')",,"(dismiss_feedback_key, FcQBOQwA)","(expiry_time, 9223372036854775807)","(data_source, urt_add_entries)",,"(instance_data_id, 0.0)",,,,,"(should_highlight, 0)",,"(is_dispensable, 0)",,,,,,"(tree_display, b'')",
