Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,tweet_type,type,sender_id,owner_id,tag,g_status_id,ref_id,is_read,updated_at,pc,preview_draft_id,preview_media
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 11)","(_id, 7170)","(tweet_type, 0)","(type, 6)","(sender_id, 727007094)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416746394795212801)","(ref_id, 1416746394795212801)","(is_read, 0)","(updated_at, 1626613637000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 12)","(_id, 7171)","(tweet_type, 0)","(type, 6)","(sender_id, 475222380)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416751563972956160)","(ref_id, 1416751563972956160)","(is_read, 0)","(updated_at, 1626614869000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 13)","(_id, 7172)","(tweet_type, 0)","(type, 6)","(sender_id, 475222380)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416521238202265607)","(ref_id, 1416521238202265607)","(is_read, 0)","(updated_at, 1626559955000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 14)","(_id, 7173)","(tweet_type, 2)","(type, 6)","(sender_id, 778187008455876609)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417131618846838788)","(ref_id, 1417131618846838788)","(is_read, 0)","(updated_at, 1626705481000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 15)","(_id, 7174)","(tweet_type, 0)","(type, 6)","(sender_id, 1360032728725544960)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416925648946450433)","(ref_id, 1416925648946450433)","(is_read, 0)","(updated_at, 1626656374000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 16)","(_id, 7175)","(tweet_type, 0)","(type, 6)","(sender_id, 475222380)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417122181746671619)","(ref_id, 1417122181746671619)","(is_read, 0)","(updated_at, 1626703231000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 17)","(_id, 7176)","(tweet_type, 0)","(type, 6)","(sender_id, 717926102614716417)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416775410663182339)","(ref_id, 1416775410663182339)","(is_read, 0)","(updated_at, 1626620554000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 18)","(_id, 7177)","(tweet_type, 0)","(type, 6)","(sender_id, 105533433)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417145238288805888)","(ref_id, 1417145238288805888)","(is_read, 0)","(updated_at, 1626708728000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 19)","(_id, 7178)","(tweet_type, 0)","(type, 6)","(sender_id, 475222380)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417131913316339714)","(ref_id, 1417131913316339714)","(is_read, 0)","(updated_at, 1626705551000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 20)","(_id, 7231)","(tweet_type, 0)","(type, 0)","(sender_id, 713442354213101569)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416774308416872454)","(ref_id, 1416774308416872454)","(is_read, 0)","(updated_at, 1626620292000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 21)","(_id, 7232)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416589551791788036)","(ref_id, 1416589551791788036)","(is_read, 0)","(updated_at, 1626576242000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 22)","(_id, 7233)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417029105116016642)","(ref_id, 1417029105116016642)","(is_read, 0)","(updated_at, 1626681040000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 23)","(_id, 7234)","(tweet_type, 0)","(type, 0)","(sender_id, 475222380)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416765472360603652)","(ref_id, 1416765472360603652)","(is_read, 0)","(updated_at, 1626618185000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 24)","(_id, 7235)","(tweet_type, 0)","(type, 0)","(sender_id, 3367334171)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417024432388857856)","(ref_id, 1417024432388857856)","(is_read, 0)","(updated_at, 1626679926000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 25)","(_id, 7236)","(tweet_type, 0)","(type, 0)","(sender_id, 3367334171)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416571159806685191)","(ref_id, 1416571159806685191)","(is_read, 0)","(updated_at, 1626571857000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 26)","(_id, 7237)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416999659495514113)","(ref_id, 1416999659495514113)","(is_read, 0)","(updated_at, 1626674020000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 27)","(_id, 7238)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416998822903836676)","(ref_id, 1416998822903836676)","(is_read, 0)","(updated_at, 1626673820000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 28)","(_id, 7239)","(tweet_type, 0)","(type, 0)","(sender_id, 42584365)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416953747356323840)","(ref_id, 1416953747356323840)","(is_read, 0)","(updated_at, 1626663073000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 29)","(_id, 7240)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417132116479983625)","(ref_id, 1417132116479983625)","(is_read, 0)","(updated_at, 1626705600000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 30)","(_id, 7241)","(tweet_type, 0)","(type, 0)","(sender_id, 23934755)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416909492663562240)","(ref_id, 1416909492663562240)","(is_read, 0)","(updated_at, 1626652522000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 31)","(_id, 7242)","(tweet_type, 0)","(type, 0)","(sender_id, 83202218)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416623343952973829)","(ref_id, 1416623343952973829)","(is_read, 0)","(updated_at, 1626584299000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 32)","(_id, 7243)","(tweet_type, 0)","(type, 0)","(sender_id, 29873662)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417178018116734978)","(ref_id, 1417178018116734978)","(is_read, 0)","(updated_at, 1626716544000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 33)","(_id, 7244)","(tweet_type, 0)","(type, 0)","(sender_id, 58410144)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417144176379052032)","(ref_id, 1417144176379052032)","(is_read, 0)","(updated_at, 1626708475000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 34)","(_id, 7246)","(tweet_type, 0)","(type, 0)","(sender_id, 30699048)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417228765508210691)","(ref_id, 1417228765508210691)","(is_read, 0)","(updated_at, 1626728643000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 35)","(_id, 7247)","(tweet_type, 0)","(type, 0)","(sender_id, 522777613)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416523691526180864)","(ref_id, 1416523691526180864)","(is_read, 0)","(updated_at, 1626560540000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 36)","(_id, 7248)","(tweet_type, 0)","(type, 0)","(sender_id, 475222380)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416751563972956160)","(ref_id, 1416751563972956160)","(is_read, 0)","(updated_at, 1626614869000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 37)","(_id, 7249)","(tweet_type, 0)","(type, 0)","(sender_id, 281062002)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416744123231518723)","(ref_id, 1416744123231518723)","(is_read, 0)","(updated_at, 1626613095000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 38)","(_id, 7250)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417004701178994688)","(ref_id, 1417004701178994688)","(is_read, 0)","(updated_at, 1626675222000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 39)","(_id, 7251)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417148474802401286)","(ref_id, 1417148474802401286)","(is_read, 0)","(updated_at, 1626709500000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 40)","(_id, 7252)","(tweet_type, 0)","(type, 0)","(sender_id, 44196397)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417207016519454724)","(ref_id, 1417207016519454724)","(is_read, 0)","(updated_at, 1626723457000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 41)","(_id, 7253)","(tweet_type, 0)","(type, 0)","(sender_id, 3429950987)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417106958780301317)","(ref_id, 1417106958780301317)","(is_read, 0)","(updated_at, 1626699602000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 42)","(_id, 7254)","(tweet_type, 0)","(type, 0)","(sender_id, 1530530365)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416791622831034371)","(ref_id, 1416791622831034371)","(is_read, 0)","(updated_at, 1626624420000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 43)","(_id, 7255)","(tweet_type, 0)","(type, 0)","(sender_id, 3367334171)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416934018537426947)","(ref_id, 1416934018537426947)","(is_read, 0)","(updated_at, 1626658370000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 44)","(_id, 7256)","(tweet_type, 0)","(type, 0)","(sender_id, 1530530365)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417122053413560324)","(ref_id, 1417122053413560324)","(is_read, 0)","(updated_at, 1626703201000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 45)","(_id, 7257)","(tweet_type, 0)","(type, 0)","(sender_id, 475222380)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417131913316339714)","(ref_id, 1417131913316339714)","(is_read, 0)","(updated_at, 1626705551000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 46)","(_id, 7258)","(tweet_type, 0)","(type, 0)","(sender_id, 125728081)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417142659009945608)","(ref_id, 1417142659009945608)","(is_read, 0)","(updated_at, 1626708113000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 47)","(_id, 7259)","(tweet_type, 0)","(type, 0)","(sender_id, 2914963351)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416895504424738816)","(ref_id, 1416895504424738816)","(is_read, 0)","(updated_at, 1626649187000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 48)","(_id, 7260)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417165155033489414)","(ref_id, 1417165155033489414)","(is_read, 0)","(updated_at, 1626713477000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 49)","(_id, 7261)","(tweet_type, 0)","(type, 0)","(sender_id, 867701249998811136)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1414977690130657288)","(ref_id, 1414977690130657288)","(is_read, 0)","(updated_at, 1626191944000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 50)","(_id, 7262)","(tweet_type, 0)","(type, 0)","(sender_id, 44196397)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416663763151949824)","(ref_id, 1416663763151949824)","(is_read, 0)","(updated_at, 1626593936000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 51)","(_id, 7263)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417137653435224064)","(ref_id, 1417137653435224064)","(is_read, 0)","(updated_at, 1626706920000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 52)","(_id, 7264)","(tweet_type, 0)","(type, 0)","(sender_id, 475222380)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1416520804343365632)","(ref_id, 1416520804343365632)","(is_read, 0)","(updated_at, 1626559852000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 53)","(_id, 7265)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417006521846669320)","(ref_id, 1417006521846669320)","(is_read, 0)","(updated_at, 1626675656000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 54)","(_id, 7266)","(tweet_type, 0)","(type, 0)","(sender_id, 958118843636854784)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417222815246258176)","(ref_id, 1417222815246258176)","(is_read, 0)","(updated_at, 1626727224000)",,,
"(Package Name, com.twitter.android)","(Original Database Name, 1378525099184291843-61.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.twitter.android/databases/1378525099184291843-61.db)","(Table Name, status_groups)","(Line ID, 55)","(_id, 7267)","(tweet_type, 0)","(type, 0)","(sender_id, 805532293951606785)","(owner_id, 1378525099184291843)","(tag, -1)","(g_status_id, 1417208780144644098)","(ref_id, 1417208780144644098)","(is_read, 0)","(updated_at, 1626723878000)",,,
