PID,DN,DP,TN,RL,data,batch_id,total_attempts_made,last_success_timestamp,account_name,expiration_timestamp,pk,is_persistable_through_refresh
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 11)","(data, CuUBCm9JTUFHRSxodHRwczovL3BsYXktbGguZ29vZ2xldXNlcmNvbnRlbnQuY29tLzNSQmUySXpxdi1qNG9OTFBuZDlKVzhwVzN1TDJMSXBEd2FLdUlTOWkwZzBhWVRPc2V5U0o0a0pvQ0pEQ3k3ZXlpckkicgppaHR0cHM6Ly9wbGF5LWxoLmdvb2dsZXVzZXJjb250ZW50LmNvbS8zUkJlMkl6cXYtajRvTkxQbmQ5Slc4cFczdUwyTElwRHdhS3VJUzlpMGcwYVlUT3NleVNKNGtKb0NKREN5N2V5aXJJEgUIpQIQARIcCgwKAggCEgIIARoCCAEKDAoCCAISAiABGgIIARiGkuadrS8ggMj96QQohqKzy6wvMhloZWlzZW5iZXJnY2Fycm9AZ21haWwuY29tOKQCQABI////////////AVAB)","(batch_id, 292)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627049789702)","(pk, heisenbergcarro@gmail.com:IMAGE,https://play-lh.googleusercontent.com/3RBe2Izqv-j4oNLPnd9JW8pW3uL2LIpDwaKuIS9i0g0aYTOseySJ4kJoCJDCy7eyirI)","(is_persistable_through_refresh, 0)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 12)","(data, CuUBCm9JTUFHRSxodHRwczovL3BsYXktbGguZ29vZ2xldXNlcmNvbnRlbnQuY29tL1RKbmtyUkpCdWFiYTVDQVE5cm9PcUFJT1NaWC1USlJTcTdUSXRXLVdxdVFMaU5LYzl6TVIydzFTamdadFY3UTYxdWsicgppaHR0cHM6Ly9wbGF5LWxoLmdvb2dsZXVzZXJjb250ZW50LmNvbS9USm5rclJKQnVhYmE1Q0FROXJvT3FBSU9TWlgtVEpSU3E3VEl0Vy1XcXVRTGlOS2M5ek1SMncxU2pnWnRWN1E2MXVrEgUIpQIQARIcCgwKAggCEgIIARoCCAEKDAoCCAISAiABGgIIARiGkuadrS8ggMj96QQohqKzy6wvMhloZWlzZW5iZXJnY2Fycm9AZ21haWwuY29tOKQCQABI////////////AVAB)","(batch_id, 292)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627049789702)","(pk, heisenbergcarro@gmail.com:IMAGE,https://play-lh.googleusercontent.com/TJnkrRJBuaba5CAQ9roOqAIOSZX-TJRSq7TItW-WquQLiNKc9zMR2w1SjgZtV7Q61uk)","(is_persistable_through_refresh, 0)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 13)","(data, CuMBCm5JTUFHRSxodHRwczovL3BsYXktbGguZ29vZ2xldXNlcmNvbnRlbnQuY29tL1V5VC1nbzhJS21zM0Z1Y3FuMmRrVm9MVk55cWw4MXF3eDg5NlBOZFl2eHgzMmJYcmZ5UV92aVNJZTgtYm5qREZGQSJxCmhodHRwczovL3BsYXktbGguZ29vZ2xldXNlcmNvbnRlbnQuY29tL1V5VC1nbzhJS21zM0Z1Y3FuMmRrVm9MVk55cWw4MXF3eDg5NlBOZFl2eHgzMmJYcmZ5UV92aVNJZTgtYm5qREZGQRIFCPQBEAESHAoMCgIIAhICCAEaAggBCgwKAggCEgIgARoCCAEYhpLmna0vIIDI/ekEKIais8usLzIZaGVpc2VuYmVyZ2NhcnJvQGdtYWlsLmNvbTikAkAASP///////////wFQAQ==)","(batch_id, 292)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627049789702)","(pk, heisenbergcarro@gmail.com:IMAGE,https://play-lh.googleusercontent.com/UyT-go8IKms3Fucqn2dkVoLVNyql81qwx896PNdYvxx32bXrfyQ_viSIe8-bnjDFFA)","(is_persistable_through_refresh, 0)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 14)","(data, CuMBCm5JTUFHRSxodHRwczovL3BsYXktbGguZ29vZ2xldXNlcmNvbnRlbnQuY29tLzhPeC01ZW9IbTJtaU9XTlBrWTNiNkl4UkhWbUhnSkJoZWw0cC1LOEVtNEk3Vi10ckZvUGxrYzlod0VxZWRtYXBjQSJxCmhodHRwczovL3BsYXktbGguZ29vZ2xldXNlcmNvbnRlbnQuY29tLzhPeC01ZW9IbTJtaU9XTlBrWTNiNkl4UkhWbUhnSkJoZWw0cC1LOEVtNEk3Vi10ckZvUGxrYzlod0VxZWRtYXBjQRIFCPQBEAESHAoMCgIIAhICCAEaAggBCgwKAggCEgIgARoCCAEYhpLmna0vIIDI/ekEKIais8usLzIZaGVpc2VuYmVyZ2NhcnJvQGdtYWlsLmNvbTikAkAASP///////////wFQAQ==)","(batch_id, 292)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627049789702)","(pk, heisenbergcarro@gmail.com:IMAGE,https://play-lh.googleusercontent.com/8Ox-5eoHm2miOWNPkY3b6IxRHVmHgJBhel4p-K8Em4I7V-trFoPlkc9hwEqedmapcA)","(is_persistable_through_refresh, 0)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 15)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLHMSJgokCiJzZWFyY2hTdWdnZXN0P3E9cyZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,s)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 16)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLGMSJgokCiJzZWFyY2hTdWdnZXN0P3E9YyZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,c)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 17)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLG0SJgokCiJzZWFyY2hTdWdnZXN0P3E9bSZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,m)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 18)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLHcSJgokCiJzZWFyY2hTdWdnZXN0P3E9dyZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,w)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 19)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLHASJgokCiJzZWFyY2hTdWdnZXN0P3E9cCZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,p)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 20)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLHQSJgokCiJzZWFyY2hTdWdnZXN0P3E9dCZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,t)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 21)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLGESJgokCiJzZWFyY2hTdWdnZXN0P3E9YSZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,a)","(is_persistable_through_refresh, 1)"
"(PID, com.android.vending)","(DN, prefetch_recommendation_store.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.android.vending/databases/prefetch_recommendation_store.db)","(TN, prefetch_recommendations)","(RL, 22)","(data, Cj0KE1NFQVJDSF9TVUdHRVNUSU9OLGYSJgokCiJzZWFyY2hTdWdnZXN0P3E9ZiZzYj01JnNzdD0yJnNzdD0zEhwKDAoCCAISAggBGgIIAQoMCgIIAhICIAEaAggBGLHww7utLyCAzvqcAiilkc28rC8yGWhlaXNlbmJlcmdjYXJyb0BnbWFpbC5jb204pwJAAEj///////////8BUAA=)","(batch_id, 295)","(total_attempts_made, 0)","(last_success_timestamp, -1)","(account_name, heisenbergcarro@gmail.com)","(expiration_timestamp, 1627112142897)","(pk, heisenbergcarro@gmail.com:SEARCH_SUGGESTION,f)","(is_persistable_through_refresh, 1)"
