PID,DN,DP,TN,RL,_id,storyId,userName,displayName,isLocal,profileDescription,sharedId,latestTimeStamp,latestExpirationTimestamp,viewed,kind,groupStoryType,isPostable,rankingId,lastSyncRequestId,minSequence,maxSequence,lastSyncMaxSequence,userId
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 11)","(_id, 11)","(storyId, 543b8344-8276-42f3-a3a8-d0a90456b78f)","(userName, None)","(displayName, Jalen Echols)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, 543b8344-8276-42f3-a3a8-d0a90456b78f)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 12)","(_id, 12)","(storyId, b854adeb-7e5b-47b1-84a6-408eb46cbfcb)","(userName, None)","(displayName, Linnet🖤)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 3)","(lastSyncMaxSequence, 3)","(userId, b854adeb-7e5b-47b1-84a6-408eb46cbfcb)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 13)","(_id, 13)","(storyId, bec96384-9edd-4dfc-b8f3-94585972a769)","(userName, None)","(displayName, Zach)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, bec96384-9edd-4dfc-b8f3-94585972a769)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 14)","(_id, 14)","(storyId, 6ad9b604-0665-433a-87f1-68d85b646a66)","(userName, None)","(displayName, bunny⛓🛐)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 8)","(lastSyncMaxSequence, 8)","(userId, 6ad9b604-0665-433a-87f1-68d85b646a66)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 15)","(_id, 15)","(storyId, 98f22783-e297-49ff-8b17-d3981216b863)","(userName, None)","(displayName, Alanna)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 2)","(lastSyncMaxSequence, 2)","(userId, 98f22783-e297-49ff-8b17-d3981216b863)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 16)","(_id, 16)","(storyId, 58861520-1bf6-4480-a2d7-3b99cf4221a5)","(userName, None)","(displayName, payton roden)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, 58861520-1bf6-4480-a2d7-3b99cf4221a5)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 17)","(_id, 17)","(storyId, b67ec972-1be4-483a-a5a8-bf642d935bc2)","(userName, None)","(displayName, Jaeden Avery)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, b67ec972-1be4-483a-a5a8-bf642d935bc2)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 18)","(_id, 18)","(storyId, d91472ee-adee-43a2-8bb0-16614d8ee3bc)","(userName, None)","(displayName, Jobie🐉)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, d91472ee-adee-43a2-8bb0-16614d8ee3bc)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 19)","(_id, 19)","(storyId, 484f9729-5c66-45e5-8332-01c15f21f506)","(userName, None)","(displayName, Exotica)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 4)","(lastSyncMaxSequence, 4)","(userId, 484f9729-5c66-45e5-8332-01c15f21f506)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 20)","(_id, 20)","(storyId, 92692dc5-ab7a-4e14-917e-7e7cb8147690)","(userName, None)","(displayName, ✌❗Ginessa❗👌)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 2)","(lastSyncMaxSequence, 2)","(userId, 92692dc5-ab7a-4e14-917e-7e7cb8147690)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 21)","(_id, 21)","(storyId, 8b8e2b22-1ecb-42e1-be96-95aee5c617cd)","(userName, None)","(displayName, aliana<3)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 7)","(lastSyncMaxSequence, 7)","(userId, 8b8e2b22-1ecb-42e1-be96-95aee5c617cd)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 22)","(_id, 22)","(storyId, 8ea13e4a-77b6-44d6-a12a-377e64b4ca2c)","(userName, None)","(displayName, 𝘔𝘰𝘦🖤)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 4)","(lastSyncMaxSequence, 4)","(userId, 8ea13e4a-77b6-44d6-a12a-377e64b4ca2c)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 23)","(_id, 23)","(storyId, 194eea19-c527-443c-81c1-669750dafd58)","(userName, None)","(displayName, lauryn 🧃)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, 194eea19-c527-443c-81c1-669750dafd58)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 24)","(_id, 24)","(storyId, e2c77e32-58d6-4691-953b-a1311cc953c7)","(userName, None)","(displayName, ₆⁶₆🦇𖤐Břøķəñ Həąŕțĕđ𖤐🦇₆⁶₆)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 3)","(lastSyncMaxSequence, 3)","(userId, e2c77e32-58d6-4691-953b-a1311cc953c7)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 25)","(_id, 25)","(storyId, bad2ca0f-4709-4a4b-9a7b-e4423eec2ff8)","(userName, None)","(displayName, gettheshitouttahere)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 18)","(lastSyncMaxSequence, 18)","(userId, bad2ca0f-4709-4a4b-9a7b-e4423eec2ff8)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 26)","(_id, 26)","(storyId, 3c334ead-8e78-430d-bd9e-11899bde71a2)","(userName, None)","(displayName, lilsicx’ 🍀🖤)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 2)","(lastSyncMaxSequence, 2)","(userId, 3c334ead-8e78-430d-bd9e-11899bde71a2)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 27)","(_id, 27)","(storyId, ecd82487-72cb-4ee1-a778-2cbdc3eaa542)","(userName, None)","(displayName, $ml Tonio4️⃣🕺🏽)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, ecd82487-72cb-4ee1-a778-2cbdc3eaa542)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 28)","(_id, 28)","(storyId, 8ca5c25d-c8b6-460e-b671-dfd16787e41b)","(userName, None)","(displayName, vanessa 🦋)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, 8ca5c25d-c8b6-460e-b671-dfd16787e41b)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 29)","(_id, 29)","(storyId, 518182d3-5fc0-44db-b7fa-93bdcc0a9abc)","(userName, None)","(displayName, Helio🇨🇻🤼‍♂️⚽️)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, 518182d3-5fc0-44db-b7fa-93bdcc0a9abc)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 30)","(_id, 30)","(storyId, 941d6df0-39ac-4fd1-97c2-3378b21fa4b5)","(userName, None)","(displayName, TONY Camacho)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, 941d6df0-39ac-4fd1-97c2-3378b21fa4b5)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 31)","(_id, 31)","(storyId, dec67371-47b8-4413-a27d-9b2a9f6fe740)","(userName, None)","(displayName, 𝑆𝑒𝑟𝑒𝑛𝑖𝑡𝑦 🍓🐸 <3)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 2)","(lastSyncMaxSequence, 2)","(userId, dec67371-47b8-4413-a27d-9b2a9f6fe740)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 32)","(_id, 32)","(storyId, ebf179ff-476b-484c-bfbf-e1b69434011f)","(userName, None)","(displayName, $eatownPeno💸2️⃣2️⃣8️⃣🌊)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 10)","(lastSyncMaxSequence, 10)","(userId, ebf179ff-476b-484c-bfbf-e1b69434011f)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 33)","(_id, 33)","(storyId, 5b5275cc-5450-4740-8b13-e2ac84355f16)","(userName, None)","(displayName, 𝕬𝖛𝖆🕸🥀⋆)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 4)","(lastSyncMaxSequence, 4)","(userId, 5b5275cc-5450-4740-8b13-e2ac84355f16)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 34)","(_id, 34)","(storyId, 133a3aa0-9b2a-481a-970e-79fe95eb9c06)","(userName, None)","(displayName, Ãj Kãppãlõt❤️🤞🏽)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 7)","(lastSyncMaxSequence, 7)","(userId, 133a3aa0-9b2a-481a-970e-79fe95eb9c06)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 35)","(_id, 35)","(storyId, 93e8fc0d-1a82-4a08-bd9a-0ea1a98047b3)","(userName, None)","(displayName, Jaylen☺️✌️)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 6)","(lastSyncMaxSequence, 6)","(userId, 93e8fc0d-1a82-4a08-bd9a-0ea1a98047b3)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 36)","(_id, 36)","(storyId, eb4e08f2-bb0d-4c0a-892e-786a25df008e)","(userName, None)","(displayName, Maria Ramirez)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 1)","(lastSyncMaxSequence, 1)","(userId, eb4e08f2-bb0d-4c0a-892e-786a25df008e)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 37)","(_id, 37)","(storyId, f9f1f300-b39e-4e54-9f81-aecf0ef80f5e)","(userName, None)","(displayName, DEREK Gonzalez🇲🇽)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 21)","(lastSyncMaxSequence, 21)","(userId, f9f1f300-b39e-4e54-9f81-aecf0ef80f5e)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 38)","(_id, 38)","(storyId, a69270ea-37b7-41ff-bc7e-28224ea4b811)","(userName, None)","(displayName, Katie)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 2)","(lastSyncMaxSequence, 2)","(userId, a69270ea-37b7-41ff-bc7e-28224ea4b811)"
"(PID, com.snapchat.android)","(DN, main.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.snapchat.android/databases/main.db)","(TN, Story)","(RL, 39)","(_id, 39)","(storyId, 839cef7c-7343-45ed-b7e9-4812fbfe5ff3)","(userName, None)","(displayName, harmony👺🤍’)","(isLocal, 0)","(profileDescription, None)","(sharedId, None)","(latestTimeStamp, None)","(latestExpirationTimestamp, None)","(viewed, None)","(kind, 0)","(groupStoryType, None)","(isPostable, 0)","(rankingId, None)","(lastSyncRequestId, None)","(minSequence, 1)","(maxSequence, 4)","(lastSyncMaxSequence, 4)","(userId, 839cef7c-7343-45ed-b7e9-4812fbfe5ff3)"
