PID,DN,DP,TN,RL,_id,contentObjectId,networkRequestId,cacheKey,contentType,featureType,fetchBeginTimestamp,firstAccessedTimestamp,lastAccessedTimestamp,blob
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 56)","(_id, 3262)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/jnemvTYoyiEa7660VpjB8?bo=EhgaABoAMgF9OgEEQgYIsYn08gVIAlASYAE%3D&uc=18)","(networkRequestId, zzCiCoLN6MdKj4TJ1lM8pQ)","(cacheKey, 3B08CA56734D2B821D9FFA894050AE8B)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718296441)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GLBRILBRKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 57)","(_id, 3263)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/YoFaP371p3EGgVszu75tE?bo=EhgaABoAMgF9OgEEQgYIxc_O8AVIAlASYAE%3D&uc=18)","(networkRequestId, 193fjURY7wCthrup030CCw)","(cacheKey, C0FFE19FF7B217E47EDBC4D03C90A799)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718296557)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GKhDIKhDKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 58)","(_id, 3264)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/fMVJdgvSZGebHTP0tci1E?bo=EhgaABoAMgF9OgEEQgYI0v2x_wVIAlASYAE%3D&uc=18)","(networkRequestId, lpMig1JGIoE1XKKlfoLLQQ)","(cacheKey, 7F99F7565CC01CCFDCEB28C02B88C74C)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718296679)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GI6RASCOkQEqFnhpRF9nZ2FmWGk0ZGkwNzZoc3A4VXc6BHd3YW5CgQFBcHBTdGF0ZUNoYW5nZUV2ZW50KGFwcFN0YXRlPUJBQ0tHUk9VTkQsIHN0YXRlQ2hhbmdlVGltZXN0YW1wPU5ldHdvcmtUaW1lU3RhbXAoZWxhcHNlZE1pbGxpcz0yMDk4NDA0NTksIHV0Y01pbGxpcz0xNjI1NzE4MjkxNDI2KSlIAA==)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 59)","(_id, 3265)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/RAjJ0WmKEsD64Zk9QmePV?bo=EhgaABoAMgF9OgEEQgYIyK-4_gVIAlASYAE%3D&uc=18)","(networkRequestId, M-F7nlKGFRhhbYrOUYni-A)","(cacheKey, 9B968D805236606E8D600B2327FCFEAD)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718296803)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GJRYIJRYKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 60)","(_id, 3266)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/Ey5mJaZaeVObjUFLoHBrq?bo=EhgaABoAMgF9OgEEQgYIg6zS8AVIAlASYAE%3D&uc=18)","(networkRequestId, y3pgQxEMRGN5hhM7vviDnA)","(cacheKey, A6DC9CD215EF4565E88D6B093CA5CA51)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718296925)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GLY0ILY0KhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 61)","(_id, 3267)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/7jKRLmOQ1enTwMwm7rFYZ?bo=EhgaABoAMgF9OgEEQgYInrrV8AVIAlASYAE%3D&uc=18)","(networkRequestId, RmLy0BFB9sf3PnTywbP_bA)","(cacheKey, 327DACDE1EC9AD26EFA53CA1DD6865DC)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297033)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GMRMIMRMKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 62)","(_id, 3268)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/qwXVCBUQTSfXRICT2Xnyf?bo=EhgaABoAMgF9OgEEQgYI0qXD8AVIAlASYAE%3D&uc=18)","(networkRequestId, UAA0HPZj6KXjafn-19DSxw)","(cacheKey, B5DA048938A37B47A1D54BDC8BF8122B)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297161)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GOJGIOJGKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 63)","(_id, 3269)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/XNSaj2Tfsxu7LjSq3mCBL?bo=EhgaABoAMgF9OgEEQgYI2fLPgAZIAlASYAE%3D&uc=18)","(networkRequestId, lCNCQcPNHcgdEGPiaPEUyQ)","(cacheKey, 3E07D1BAA8A94FC8EA18D6FF7665CA55)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297284)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GI4/II4/KhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 64)","(_id, 3270)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/i3La7v5HpdsWsutTgiYrs?bo=EhgaABoAMgF9OgEEQgYIp_3QgwZIAlASYAE%3D&uc=18)","(networkRequestId, BSwIl5-PayJKCEUvv7X6Fw)","(cacheKey, A7BE061415B5AEEF55CBC850D6D10B6E)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297401)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GIBRIIBRKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 65)","(_id, 3271)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/6tQwjIcVeeByL1Mje6bTi?bo=EhgaABoAMgF9OgEEQgYI_Zfa9gVIAlASYAE%3D&uc=18)","(networkRequestId, wUwFAj_MjLhEjpJ4KaVd-A)","(cacheKey, 1D17B55C53D1F171727F51150A7ABAAD)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297545)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GKg9IKg9KhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 66)","(_id, 3272)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/3eus4JnC4YgaRnkCvwqUz?bo=EhgaABoAMgF9OgEEQgYI3aX7hAZIAlASYAE%3D&uc=18)","(networkRequestId, kioGbXpI29ocYO5mePSFpQ)","(cacheKey, 191A163323614BB0AE7078553FB8D420)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297652)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GLpGILpGKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 67)","(_id, 3273)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/dVcPxCoGbSapQeCx00oly?bo=EhgaABoAMgF9OgEEQgYI9dfG8AVIAlASYAE%3D&uc=18)","(networkRequestId, G-MIlJ3q-ZegLXUnMg2R4g)","(cacheKey, A0092DB934F6D57CA93FA8ECB1F58821)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297792)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GKQuIKQuKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 68)","(_id, 3274)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/ZZVmo3MtKkcSVGwyN5Nif?bo=EhgaABoAMgF9OgEEQgYIytndhAZIAlASYAE%3D&uc=18)","(networkRequestId, 7OORCrOKAXEM3AsMwZ1SzQ)","(cacheKey, EF7BDA1AA46F3AD4DB1B736E02DE27F5)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718297914)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GLY2ILY2KhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 69)","(_id, 3275)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/n2NKwVuWH5z9HX80fiW1A?bo=EhgaABoAMgF9OgEEQgYIiJy4_gVIAlASYAE%3D&uc=18)","(networkRequestId, cJgxdHbOGE0minJzgcNx9Q)","(cacheKey, 2176055F356CEE7406AB545B9872798A)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298041)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GOBzIOBzKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 70)","(_id, 3276)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/9j7hGaN04ZrkRwscmLuNF?bo=EhgaABoAMgF9OgEEQgYIzN6nhAZIAlASYAE%3D&uc=18)","(networkRequestId, oLsTEpU9a64aTazkW98mrw)","(cacheKey, 604704DAB983BBA2FD9D3F610F73391A)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298177)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GPZIIPZIKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 71)","(_id, 3277)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/FAOie15oUaYILpHMFSjqK?bo=EhgaABoAMgF9OgEEQgYIsYnd-wVIAlASYAE%3D&uc=18)","(networkRequestId, bU-viWkZ9SITKGt28qbopQ)","(cacheKey, 410B758B14E6C8233F3BC1461214025F)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298313)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GPRmIPRmKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 72)","(_id, 3278)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/c8FajZ5NTHSsUxe1jNFNf?bo=EhgaABoAMgF9OgEEQgYIq7zq9QVIAlASYAE%3D&uc=18)","(networkRequestId, j20a3CuylfwnZ5J9ZAHUsA)","(cacheKey, C046E9808EF5630A5767023FFFAEBAA1)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298440)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GKRPIKRPKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 73)","(_id, 3279)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/j5WJWp0t57atAXmmakNnq?bo=EhgaABoAMgF9OgEEQgYImeO9_gVIAlASYAE%3D&uc=18)","(networkRequestId, mAqCtkd8X0Xw-xRefbW36A)","(cacheKey, 0C74165D1AEE73C5730584BD9ACCF1CE)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298572)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GLJ3ILJ3KhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 74)","(_id, 3280)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/KAn1tBkytiX13jbEGxRZB?bo=EhgaABoAMgF9OgEEQgYIubbR8QVIAlASYAE%3D&uc=18)","(networkRequestId, 71jG7qHvGe3KqqfASaz0-g)","(cacheKey, 32071ADA5FC08DA331ABDCFC46E27185)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298719)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GNoyINoyKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 75)","(_id, 3281)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/IXr8DeHXuKrw4gm1d82F5?bo=EhgaABoAMgF9OgEEQgYIzrjR8QVIAlASYAE%3D&uc=18)","(networkRequestId, bA9PThf6Y0bYcxzp6Ju3uQ)","(cacheKey, D33A0A3D36D2F59013FF05EBE03358B5)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298852)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GNhwINhwKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 76)","(_id, 3282)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/sRpSCCcNLFkOIDbgGHmls?bo=EhgaABoAMgF9OgEEQgYIiNe-8AVIAlASYAE%3D&uc=18)","(networkRequestId, mbGCjAI28bICKlZoCmQq9w)","(cacheKey, 5B1FCA69928331BEB9F90EB6FA636959)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718298983)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GIxyIIxyKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 77)","(_id, 3283)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/lji3F8JBny6LQQ5Au5i5g?bo=EhgaABoAMgF9OgEEQgYI_-if9QVIAlASYAE%3D&uc=18)","(networkRequestId, gnWCmf_51Zsv_Sjv5QWklg)","(cacheKey, 5DE63E0E7F7875FECC7487904A8633EF)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718299115)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GLZcILZcKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
"(PID, com.snapchat.android)","(DN, core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.snapchat.android/databases/core.db)","(TN, DataConsumption)","(RL, 78)","(_id, 3284)","(contentObjectId, lens_icon.lens_icon-https://bolt-gcdn.sc-cdn.net/3/a2aMthbJ83kLglEvNkgEQ?bo=EhgaABoAMgF9OgEEQgYIl_qlgAZIAlASYAE%3D&uc=18)","(networkRequestId, UlwSI-5lyqX_s6aFO2L72w)","(cacheKey, C3B75A138AC04FD7CA7E0D505E1E6B7B)","(contentType, lens_icon)","(featureType, Lenses)","(fetchBeginTimestamp, 1625718299234)","(firstAccessedTimestamp, 0)","(lastAccessedTimestamp, 0)","(blob, GNpqINpqKhZ4aURfZ2dhZlhpNGRpMDc2aHNwOFV3OgR3d2FuQoEBQXBwU3RhdGVDaGFuZ2VFdmVudChhcHBTdGF0ZT1CQUNLR1JPVU5ELCBzdGF0ZUNoYW5nZVRpbWVzdGFtcD1OZXR3b3JrVGltZVN0YW1wKGVsYXBzZWRNaWxsaXM9MjA5ODQwNDU5LCB1dGNNaWxsaXM9MTYyNTcxODI5MTQyNikpSAA=)"
