Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,id,state,worker_class_name,input_merger_class_name,input,output,initial_delay,interval_duration,flex_duration,run_attempt_count,backoff_policy,backoff_delay_duration,period_start_time,minimum_retention_duration,schedule_requested_at,run_in_foreground,required_network_type,requires_charging,requires_device_idle,requires_battery_not_low,requires_storage_not_low,trigger_content_update_delay,trigger_max_content_delay,content_uri_triggers
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 11)","(id, b2c0c065-6450-451a-8f5d-b55211707f3c)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00\x12\x83?\xe2w\x0c\x00\nsession_idt\x00$546941d1-9167-4460-8846-c362169d96c9w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x1dMainApplication.AfterInitTask')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626498193544)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626498193565)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 12)","(id, 10de694f-2d86-4723-be81-3820fcd19f86)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00I\xa8p\x88w\x0c\x00\nsession_idt\x00$546941d1-9167-4460-8846-c362169d96c9w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x05Total')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626498193585)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626498193600)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 13)","(id, f533aa0b-3308-4132-823f-e42c8e0ad517)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00\x00\xf3\xc9\x0fw\x0c\x00\nsession_idt\x00$f668bbc3-9055-4ea8-8535-f1d92a60de56w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x18BaseApplication.onCreate')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626595780380)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626595780404)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 14)","(id, 3738bc6f-4be0-43a3-80bf-7d8d83e5b3a4)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00\x03\xfa\x07\xd8w\x0c\x00\nsession_idt\x00$f668bbc3-9055-4ea8-8535-f1d92a60de56w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x1eMainApplication.BeforeInitTask')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626595780484)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626595780503)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 15)","(id, b02ffd44-ef5d-4530-aa2a-f2e0d18b81a2)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00\x15\xb5\x94Fw\x0c\x00\nsession_idt\x00$f668bbc3-9055-4ea8-8535-f1d92a60de56w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x1cAppInitializer.initBeforeMMX')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626595780765)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626595780772)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 16)","(id, 2b74c9c5-3c9a-47cc-a3c9-96b9395b5341)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00$\xc4""\xa2w\x0c\x00\nsession_idt\x00$f668bbc3-9055-4ea8-8535-f1d92a60de56w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x1bAppInitializer.initAfterMMX')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626595781379)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626595781417)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 17)","(id, eaca3274-8cf9-4863-8e56-ed647a4b03f2)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00\x082C\xf7w\x0c\x00\nsession_idt\x00$f668bbc3-9055-4ea8-8535-f1d92a60de56w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x1dMainApplication.AfterInitTask')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626595781516)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626595781555)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 18)","(id, e4d75c02-11d1-4dd6-9074-7cdf8833ed0c)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00G\x99\xcb\xc6w\x0c\x00\nsession_idt\x00$f668bbc3-9055-4ea8-8535-f1d92a60de56w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x05Total')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626595781572)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626595781606)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 19)","(id, 76d5cc9e-999c-497f-ac0c-74b05af2ee8e)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00\x00\xb6\xaaJw\x0c\x00\nsession_idt\x00$3c77bb7c-e31d-4cd1-88e4-810eb2134ba3w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x18BaseApplication.onCreate')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626752188578)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626752188602)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 20)","(id, f54aba1f-5c80-44c9-a820-b19e662f1def)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00\x03\x02\x16\xf2w\x0c\x00\nsession_idt\x00$3c77bb7c-e31d-4cd1-88e4-810eb2134ba3w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x1eMainApplication.BeforeInitTask')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626752188636)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626752188644)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 21)","(id, ae620cbb-01c3-43cf-b0fe-e6a27debcb14)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00\x131\xfc$w\x0c\x00\nsession_idt\x00$3c77bb7c-e31d-4cd1-88e4-810eb2134ba3w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x1cAppInitializer.initBeforeMMX')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626752188940)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626752188954)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 22)","(id, 5d686c8c-d9c6-41ee-8247-6bd9d672cc1d)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00\x18\xef\x0eLw\x0c\x00\nsession_idt\x00$3c77bb7c-e31d-4cd1-88e4-810eb2134ba3w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x1bAppInitializer.initAfterMMX')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626752189358)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626752189366)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 23)","(id, e2cf075d-a425-4dc1-8a39-726d4760022c)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00\x03\xe2\x83\x8aw\x0c\x00\nsession_idt\x00$3c77bb7c-e31d-4cd1-88e4-810eb2134ba3w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x1dMainApplication.AfterInitTask')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626752189423)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626752189439)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 24)","(id, cbd4509b-02a3-4fb3-a0fb-338a04d67ed3)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x003\xbcO6w\x0c\x00\nsession_idt\x00$3c77bb7c-e31d-4cd1-88e4-810eb2134ba3w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x05Total')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626752189444)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626752189453)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 25)","(id, 11e13062-7e2f-4b12-b5d8-b08a00fd0418)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00\x004\x84kw\x0c\x00\nsession_idt\x00$96ae4aaa-7db7-47c5-8551-7f27e4631b42w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x18BaseApplication.onCreate')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626924277764)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626924277788)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 26)","(id, 21e2706b-d13d-4917-8449-5ccb0ad04fbd)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00\x00\xe4\xce\xa0w\x0c\x00\nsession_idt\x00$96ae4aaa-7db7-47c5-8551-7f27e4631b42w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x1eMainApplication.BeforeInitTask')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626924277806)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626924277816)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
"(Package Name, com.microsoft.appmanager)","(Original Database Name, androidx.work.workdb)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.microsoft.appmanager/no_backup/androidx.work.workdb)","(Table Name, WorkSpec)","(Line ID, 27)","(id, 4abd215a-9ae4-4c98-9053-90f584afed42)","(state, 2)","(worker_class_name, com.microsoft.appmanager.telemetry.PerfStopWatch$UploadWorker)","(input_merger_class_name, androidx.work.OverwritingInputMerger)","(input, b'\xac\xed\x00\x05w\x0f\x00\x00\x00\x04\x00\texec_timesr\x00\x0ejava.lang.Long;\x8b\xe4\x90\xcc\x8f#\xdf\x02\x00\x01J\x00\x05valuexr\x00\x10java.lang.Number\x86\xac\x95\x1d\x0b\x94\xe0\x8b\x02\x00\x00xp\x00\x00\x00\x00\n\x8f\x0e\xd4w\x0c\x00\nsession_idt\x00$96ae4aaa-7db7-47c5-8551-7f27e4631b42w\x0c\x00\nwatch_namet\x00\x07AppInitw\x0b\x00\tfunc_namet\x00\x1cAppInitializer.initBeforeMMX')","(output, b'\xac\xed\x00\x05w\x04\x00\x00\x00\x00')","(initial_delay, 0)","(interval_duration, 0)","(flex_duration, 0)","(run_attempt_count, 1)","(backoff_policy, 0)","(backoff_delay_duration, 30000)","(period_start_time, 1626924277932)","(minimum_retention_duration, 0)","(schedule_requested_at, 1626924277940)","(run_in_foreground, 0)","(required_network_type, 1)","(requires_charging, 0)","(requires_device_idle, 0)","(requires_battery_not_low, 0)","(requires_storage_not_low, 0)","(trigger_content_update_delay, -1)","(trigger_max_content_delay, -1)",
