PID,DN,DP,TN,RL,packageName,version,flagType,partitionId,user,name,intVal,boolVal,floatVal,stringVal,extensionVal,committed
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 11)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_AUTOFILL)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 12)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_CAR)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 13)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_COMMON)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 14)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_CONTEXT_MANAGER)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 15)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_CREDENTIAL_MANAGER)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 16)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_FACS_CACHE)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 17)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_FITNESS)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 18)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_GROWTH)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 19)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_GUNS)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 20)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_LOCATION)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 21)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_LOCATION_SHARING)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 22)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_MDI_SYNC)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 23)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_MOBILE_DATA_PLAN)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 24)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_NEARBY)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 25)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_NEARBY_MESSAGES)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 26)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_NEARBY_SHARING)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 27)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_PAY_SECURE_ELEMENT_SERVICE)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 28)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_PHENOTYPE)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 29)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_PLATFORM_CONFIGURATOR)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 30)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_VEHICLE)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 31)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CLIENT_LOGGING_GMSCORE_WALLET_TAP_AND_PAY)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
"(PID, com.google.android.gms)","(DN, phenotype.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user_de/0/com.google.android.gms/databases/phenotype.db)","(TN, Flags)","(RL, 32)","(packageName, com.google.android.gms.clearcut.public)","(version, 229)","(flagType, 0)","(partitionId, 0)","(user, )","(name, LogSamplingRulesV2__CONTEXT_MANAGER)","(intVal, None)","(boolVal, None)","(floatVal, None)","(stringVal, None)","(extensionVal, CgQYACAB)","(committed, 1)"
