Package Name,Original Database Name,Original Path of Database,Table Name,Line ID,_id,pageId,storyId,storyRowId,editionId,publisherFormalName,publisherName,snapType,url,pageHash,adType,swipeUpKey,shareable,isAutoAdvance,isSkippable,slugType,featureType,publishTimestampMs,thumbnailUrl,timestamp,publisherId,tileId,tileImageUrl,tileHeadline,tileShowSubtitle,tileBadgeSize,tileBadgeTitle,tileBadgeBgColor,tileBadgeTextColor,tileBitmojiThumbnailTemplateId,tileLogoUrl,tileLogoLogcationType,tileGradientColor,sequenceNumber,chapterStartTimeMs,originalSnapId,isUserGeneratedContent,snapDoc,contextHint,commerceProductId,commerceStoreId,webviewUrl,isBoosted,isBoostedTimestampMs,horizontalLogoUrl
"(Package Name, com.snapchat.android)","(Original Database Name, simple_db_helper.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/simple_db_helper.db)","(Table Name, PublisherSnapPage)","(Line ID, 111)","(_id, 23011)","(pageId, 3007327793496072)","(storyId, 16::5400259508568080#2112325328404480::1626278459000)","(storyRowId, 1438)","(editionId, 2112325328404480)","(publisherFormalName, Overtime Kicks)","(publisherName, 1c545595-f7f0-42e7-ad61-1606e28ee7a9)","(snapType, 0)","(url, /rsp/discover/snap/7-3007327793496072?isScs=true&isImage=false&s3Key=7-3007327793496072%2F0d781ac7-7c84-43fb-8419-e3fdabfb139e&storyId=3-2112325328404480&showOverride=hls_v6_med_var_kf&hash=1626286270267)","(pageHash, 1626286270267)","(adType, 0)",,"(shareable, 1)","(isAutoAdvance, 0)","(isSkippable, 0)",,"(featureType, 1)","(publishTimestampMs, 1626278459000)","(thumbnailUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvTWgzY2tndTRYNURYbUxGc21QY0tLLjM1NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTR3SWlFUW9OT2dGOVFnWUl6NEtrZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng)","(timestamp, 1626288015372)","(publisherId, 5400259508568080)",,,,,,,,,,,,,"(sequenceNumber, 10)","(chapterStartTimeMs, 56974.0)","(originalSnapId, )","(isUserGeneratedContent, 0)",,,,,,,,"(horizontalLogoUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvMjBkUGZadUNpamFUR0FMWXZsMlFVLjM2NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTdRSWlFUW9OT2dGOVFnWUlxb0NoZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng_TM)"
"(Package Name, com.snapchat.android)","(Original Database Name, simple_db_helper.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/simple_db_helper.db)","(Table Name, PublisherSnapPage)","(Line ID, 112)","(_id, 23012)","(pageId, 3007327793496073)","(storyId, 16::5400259508568080#2112325328404480::1626278459000)","(storyRowId, 1438)","(editionId, 2112325328404480)","(publisherFormalName, Overtime Kicks)","(publisherName, 1c545595-f7f0-42e7-ad61-1606e28ee7a9)","(snapType, 0)","(url, /rsp/discover/snap/7-3007327793496073?isScs=true&isImage=false&s3Key=7-3007327793496073%2F4a6d51d9-95b4-4fd9-bbd9-29b32d19dfec&storyId=3-2112325328404480&showOverride=hls_v6_med_var_kf&hash=1626286270267)","(pageHash, 1626286270267)","(adType, 0)",,"(shareable, 1)","(isAutoAdvance, 0)","(isSkippable, 0)",,"(featureType, 1)","(publishTimestampMs, 1626278459000)","(thumbnailUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvTWgzY2tndTRYNURYbUxGc21QY0tLLjM1NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTR3SWlFUW9OT2dGOVFnWUl6NEtrZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng)","(timestamp, 1626288015372)","(publisherId, 5400259508568080)",,,,,,,,,,,,,"(sequenceNumber, 12)","(chapterStartTimeMs, 66233.0)","(originalSnapId, )","(isUserGeneratedContent, 0)",,,,,,,,"(horizontalLogoUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvMjBkUGZadUNpamFUR0FMWXZsMlFVLjM2NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTdRSWlFUW9OT2dGOVFnWUlxb0NoZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng_TM)"
"(Package Name, com.snapchat.android)","(Original Database Name, simple_db_helper.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/simple_db_helper.db)","(Table Name, PublisherSnapPage)","(Line ID, 113)","(_id, 23013)","(pageId, 3007327793496074)","(storyId, 16::5400259508568080#2112325328404480::1626278459000)","(storyRowId, 1438)","(editionId, 2112325328404480)","(publisherFormalName, Overtime Kicks)","(publisherName, 1c545595-f7f0-42e7-ad61-1606e28ee7a9)","(snapType, 0)","(url, /rsp/discover/snap/7-3007327793496074?isScs=true&isImage=false&s3Key=7-3007327793496074%2Fc8985ec6-34a1-4cf6-8a61-6e2ac01e5b7f&storyId=3-2112325328404480&showOverride=hls_v6_med_var_kf&hash=1626286270267)","(pageHash, 1626286270267)","(adType, 0)",,"(shareable, 1)","(isAutoAdvance, 0)","(isSkippable, 0)",,"(featureType, 1)","(publishTimestampMs, 1626278459000)","(thumbnailUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvTWgzY2tndTRYNURYbUxGc21QY0tLLjM1NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTR3SWlFUW9OT2dGOVFnWUl6NEtrZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng)","(timestamp, 1626288015372)","(publisherId, 5400259508568080)",,,,,,,,,,,,,"(sequenceNumber, 13)","(chapterStartTimeMs, 74700.0)","(originalSnapId, )","(isUserGeneratedContent, 0)",,,,,,,,"(horizontalLogoUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvMjBkUGZadUNpamFUR0FMWXZsMlFVLjM2NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTdRSWlFUW9OT2dGOVFnWUlxb0NoZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng_TM)"
"(Package Name, com.snapchat.android)","(Original Database Name, simple_db_helper.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/simple_db_helper.db)","(Table Name, PublisherSnapPage)","(Line ID, 114)","(_id, 23014)","(pageId, 3007327793496075)","(storyId, 16::5400259508568080#2112325328404480::1626278459000)","(storyRowId, 1438)","(editionId, 2112325328404480)","(publisherFormalName, Overtime Kicks)","(publisherName, 1c545595-f7f0-42e7-ad61-1606e28ee7a9)","(snapType, 0)","(url, /rsp/discover/snap/7-3007327793496075?isScs=true&isImage=false&s3Key=7-3007327793496075%2Fc99bfd78-2f1f-4f9b-82c5-ec70b20179b7&storyId=3-2112325328404480&showOverride=hls_v6_med_var_kf&hash=1626286270267)","(pageHash, 1626286270267)","(adType, 0)",,"(shareable, 1)","(isAutoAdvance, 0)","(isSkippable, 0)",,"(featureType, 1)","(publishTimestampMs, 1626278459000)","(thumbnailUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvTWgzY2tndTRYNURYbUxGc21QY0tLLjM1NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTR3SWlFUW9OT2dGOVFnWUl6NEtrZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng)","(timestamp, 1626288015372)","(publisherId, 5400259508568080)",,,,,,,,,,,,,"(sequenceNumber, 14)","(chapterStartTimeMs, 81749.0)","(originalSnapId, )","(isUserGeneratedContent, 0)",,,,,,,,"(horizontalLogoUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvMjBkUGZadUNpamFUR0FMWXZsMlFVLjM2NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTdRSWlFUW9OT2dGOVFnWUlxb0NoZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng_TM)"
"(Package Name, com.snapchat.android)","(Original Database Name, simple_db_helper.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/simple_db_helper.db)","(Table Name, PublisherSnapPage)","(Line ID, 115)","(_id, 23015)","(pageId, 3007327793496076)","(storyId, 16::5400259508568080#2112325328404480::1626278459000)","(storyRowId, 1438)","(editionId, 2112325328404480)","(publisherFormalName, Overtime Kicks)","(publisherName, 1c545595-f7f0-42e7-ad61-1606e28ee7a9)","(snapType, 0)","(url, /rsp/discover/snap/7-3007327793496076?isScs=true&isImage=false&s3Key=7-3007327793496076%2F6a3a2724-c8f4-47c7-83d2-baf4dd70c094&storyId=3-2112325328404480&showOverride=hls_v6_med_var_kf&hash=1626286270267)","(pageHash, 1626286270267)","(adType, 0)",,"(shareable, 1)","(isAutoAdvance, 0)","(isSkippable, 0)",,"(featureType, 1)","(publishTimestampMs, 1626278459000)","(thumbnailUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvTWgzY2tndTRYNURYbUxGc21QY0tLLjM1NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTR3SWlFUW9OT2dGOVFnWUl6NEtrZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng)","(timestamp, 1626288015372)","(publisherId, 5400259508568080)",,,,,,,,,,,,,"(sequenceNumber, 15)","(chapterStartTimeMs, 89089.0)","(originalSnapId, )","(isUserGeneratedContent, 0)",,,,,,,,"(horizontalLogoUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvMjBkUGZadUNpamFUR0FMWXZsMlFVLjM2NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTdRSWlFUW9OT2dGOVFnWUlxb0NoZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng_TM)"
"(Package Name, com.snapchat.android)","(Original Database Name, simple_db_helper.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/simple_db_helper.db)","(Table Name, PublisherSnapPage)","(Line ID, 116)","(_id, 23016)","(pageId, 3007327793496077)","(storyId, 16::5400259508568080#2112325328404480::1626278459000)","(storyRowId, 1438)","(editionId, 2112325328404480)","(publisherFormalName, Overtime Kicks)","(publisherName, 1c545595-f7f0-42e7-ad61-1606e28ee7a9)","(snapType, 0)","(url, /rsp/discover/snap/7-3007327793496077?isScs=true&isImage=false&s3Key=7-3007327793496077%2Ffb8ac3dc-1440-409f-9cd9-70322f2efa30&storyId=3-2112325328404480&showOverride=hls_v6_med_var_kf&hash=1626286270267)","(pageHash, 1626286270267)","(adType, 0)",,"(shareable, 1)","(isAutoAdvance, 0)","(isSkippable, 0)",,"(featureType, 1)","(publishTimestampMs, 1626278459000)","(thumbnailUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvTWgzY2tndTRYNURYbUxGc21QY0tLLjM1NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTR3SWlFUW9OT2dGOVFnWUl6NEtrZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng)","(timestamp, 1626288015373)","(publisherId, 5400259508568080)",,,,,,,,,,,,,"(sequenceNumber, 16)","(chapterStartTimeMs, 96096.0)","(originalSnapId, )","(isUserGeneratedContent, 0)",,,,,,,,"(horizontalLogoUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvMjBkUGZadUNpamFUR0FMWXZsMlFVLjM2NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTdRSWlFUW9OT2dGOVFnWUlxb0NoZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng_TM)"
"(Package Name, com.snapchat.android)","(Original Database Name, simple_db_helper.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/simple_db_helper.db)","(Table Name, PublisherSnapPage)","(Line ID, 117)","(_id, 23017)","(pageId, 3007327793496078)","(storyId, 16::5400259508568080#2112325328404480::1626278459000)","(storyRowId, 1438)","(editionId, 2112325328404480)","(publisherFormalName, Overtime Kicks)","(publisherName, 1c545595-f7f0-42e7-ad61-1606e28ee7a9)","(snapType, 0)","(url, /rsp/discover/snap/7-3007327793496078?isScs=true&isImage=false&s3Key=7-3007327793496078%2Fcfefc599-4534-43a4-b384-4c7d0ae2851d&storyId=3-2112325328404480&showOverride=hls_v6_med_var_kf&hash=1626286270267)","(pageHash, 1626286270267)","(adType, 0)",,"(shareable, 1)","(isAutoAdvance, 0)","(isSkippable, 0)",,"(featureType, 1)","(publishTimestampMs, 1626278459000)","(thumbnailUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvTWgzY2tndTRYNURYbUxGc21QY0tLLjM1NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTR3SWlFUW9OT2dGOVFnWUl6NEtrZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng)","(timestamp, 1626288015373)","(publisherId, 5400259508568080)",,,,,,,,,,,,,"(sequenceNumber, 17)","(chapterStartTimeMs, 103813.0)","(originalSnapId, )","(isUserGeneratedContent, 0)",,,,,,,,"(horizontalLogoUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvMjBkUGZadUNpamFUR0FMWXZsMlFVLjM2NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTdRSWlFUW9OT2dGOVFnWUlxb0NoZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng_TM)"
"(Package Name, com.snapchat.android)","(Original Database Name, simple_db_helper.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/simple_db_helper.db)","(Table Name, PublisherSnapPage)","(Line ID, 118)","(_id, 23018)","(pageId, 3007327793496079)","(storyId, 16::5400259508568080#2112325328404480::1626278459000)","(storyRowId, 1438)","(editionId, 2112325328404480)","(publisherFormalName, Overtime Kicks)","(publisherName, 1c545595-f7f0-42e7-ad61-1606e28ee7a9)","(snapType, 0)","(url, /rsp/discover/snap/7-3007327793496079?isScs=true&isImage=false&s3Key=7-3007327793496079%2F2fcb2fdf-ca48-4177-bff8-17de34bd309b&storyId=3-2112325328404480&showOverride=hls_v6_med_var_kf&hash=1626286270267)","(pageHash, 1626286270267)","(adType, 0)",,"(shareable, 1)","(isAutoAdvance, 0)","(isSkippable, 0)",,"(featureType, 1)","(publishTimestampMs, 1626278459000)","(thumbnailUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvTWgzY2tndTRYNURYbUxGc21QY0tLLjM1NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTR3SWlFUW9OT2dGOVFnWUl6NEtrZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng)","(timestamp, 1626288015373)","(publisherId, 5400259508568080)",,,,,,,,,,,,,"(sequenceNumber, 19)","(chapterStartTimeMs, 110319.0)","(originalSnapId, )","(isUserGeneratedContent, 0)",,,,,,,,"(horizontalLogoUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvMjBkUGZadUNpamFUR0FMWXZsMlFVLjM2NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTdRSWlFUW9OT2dGOVFnWUlxb0NoZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng_TM)"
"(Package Name, com.snapchat.android)","(Original Database Name, simple_db_helper.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/simple_db_helper.db)","(Table Name, PublisherSnapPage)","(Line ID, 119)","(_id, 23019)","(pageId, 3007327793496080)","(storyId, 16::5400259508568080#2112325328404480::1626278459000)","(storyRowId, 1438)","(editionId, 2112325328404480)","(publisherFormalName, Overtime Kicks)","(publisherName, 1c545595-f7f0-42e7-ad61-1606e28ee7a9)","(snapType, 0)","(url, /rsp/discover/snap/7-3007327793496080?isScs=true&isImage=false&s3Key=7-3007327793496080%2Fe70612a1-6c0e-40b1-8b7b-bfa13499cb25&storyId=3-2112325328404480&showOverride=hls_v6_med_var_kf&hash=1626286270267)","(pageHash, 1626286270267)","(adType, 0)",,"(shareable, 1)","(isAutoAdvance, 0)","(isSkippable, 0)",,"(featureType, 1)","(publishTimestampMs, 1626278459000)","(thumbnailUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvTWgzY2tndTRYNURYbUxGc21QY0tLLjM1NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTR3SWlFUW9OT2dGOVFnWUl6NEtrZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng)","(timestamp, 1626288015374)","(publisherId, 5400259508568080)",,,,,,,,,,,,,"(sequenceNumber, 20)","(chapterStartTimeMs, 118702.0)","(originalSnapId, )","(isUserGeneratedContent, 0)",,,,,,,,"(horizontalLogoUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvMjBkUGZadUNpamFUR0FMWXZsMlFVLjM2NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTdRSWlFUW9OT2dGOVFnWUlxb0NoZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng_TM)"
"(Package Name, com.snapchat.android)","(Original Database Name, simple_db_helper.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/simple_db_helper.db)","(Table Name, PublisherSnapPage)","(Line ID, 120)","(_id, 23020)","(pageId, 3007327793496081)","(storyId, 16::5400259508568080#2112325328404480::1626278459000)","(storyRowId, 1438)","(editionId, 2112325328404480)","(publisherFormalName, Overtime Kicks)","(publisherName, 1c545595-f7f0-42e7-ad61-1606e28ee7a9)","(snapType, 0)","(url, /rsp/discover/snap/7-3007327793496081?isScs=true&isImage=false&s3Key=7-3007327793496081%2Fa4e2b0bc-3ef5-46b0-857f-a482dec3e55e&storyId=3-2112325328404480&showOverride=hls_v6_med_var_kf&hash=1626286270267)","(pageHash, 1626286270267)","(adType, 0)",,"(shareable, 1)","(isAutoAdvance, 0)","(isSkippable, 0)",,"(featureType, 1)","(publishTimestampMs, 1626278459000)","(thumbnailUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvTWgzY2tndTRYNURYbUxGc21QY0tLLjM1NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTR3SWlFUW9OT2dGOVFnWUl6NEtrZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng)","(timestamp, 1626288015374)","(publisherId, 5400259508568080)",,,,,,,,,,,,,"(sequenceNumber, 21)","(chapterStartTimeMs, 125376.0)","(originalSnapId, )","(isUserGeneratedContent, 0)",,,,,,,,"(horizontalLogoUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvMjBkUGZadUNpamFUR0FMWXZsMlFVLjM2NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTdRSWlFUW9OT2dGOVFnWUlxb0NoZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng_TM)"
"(Package Name, com.snapchat.android)","(Original Database Name, simple_db_helper.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/simple_db_helper.db)","(Table Name, PublisherSnapPage)","(Line ID, 121)","(_id, 23021)","(pageId, 3007327793496082)","(storyId, 16::5400259508568080#2112325328404480::1626278459000)","(storyRowId, 1438)","(editionId, 2112325328404480)","(publisherFormalName, Overtime Kicks)","(publisherName, 1c545595-f7f0-42e7-ad61-1606e28ee7a9)","(snapType, 0)","(url, /rsp/discover/snap/7-3007327793496082?isScs=true&isImage=false&s3Key=7-3007327793496082%2F24c62619-d495-4472-ad5c-e76054c097b8&storyId=3-2112325328404480&showOverride=hls_v6_med_var_kf&hash=1626286270267)","(pageHash, 1626286270267)","(adType, 0)",,"(shareable, 1)","(isAutoAdvance, 0)","(isSkippable, 0)",,"(featureType, 1)","(publishTimestampMs, 1626278459000)","(thumbnailUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvTWgzY2tndTRYNURYbUxGc21QY0tLLjM1NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTR3SWlFUW9OT2dGOVFnWUl6NEtrZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng)","(timestamp, 1626288015374)","(publisherId, 5400259508568080)",,,,,,,,,,,,,"(sequenceNumber, 22)","(chapterStartTimeMs, 132383.0)","(originalSnapId, )","(isUserGeneratedContent, 0)",,,,,,,,"(horizontalLogoUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvMjBkUGZadUNpamFUR0FMWXZsMlFVLjM2NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTdRSWlFUW9OT2dGOVFnWUlxb0NoZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng_TM)"
"(Package Name, com.snapchat.android)","(Original Database Name, simple_db_helper.db)","(Original Path of Database, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/simple_db_helper.db)","(Table Name, PublisherSnapPage)","(Line ID, 122)","(_id, 23022)","(pageId, 3007327793496083)","(storyId, 16::5400259508568080#2112325328404480::1626278459000)","(storyRowId, 1438)","(editionId, 2112325328404480)","(publisherFormalName, Overtime Kicks)","(publisherName, 1c545595-f7f0-42e7-ad61-1606e28ee7a9)","(snapType, 0)","(url, /rsp/discover/snap/7-3007327793496083?isScs=true&isImage=false&s3Key=7-3007327793496083%2F699d35c3-c89e-4cb0-a13d-cc3c97c802d6&storyId=3-2112325328404480&showOverride=hls_v6_med_var_kf&hash=1626286270267)","(pageHash, 1626286270267)","(adType, 0)",,"(shareable, 1)","(isAutoAdvance, 0)","(isSkippable, 0)",,"(featureType, 1)","(publishTimestampMs, 1626278459000)","(thumbnailUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvTWgzY2tndTRYNURYbUxGc21QY0tLLjM1NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTR3SWlFUW9OT2dGOVFnWUl6NEtrZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng)","(timestamp, 1626288015374)","(publisherId, 5400259508568080)",,,,,,,,,,,,,"(sequenceNumber, 23)","(chapterStartTimeMs, 138389.0)","(originalSnapId, )","(isUserGeneratedContent, 0)",,,,,,,,"(horizontalLogoUrl, https://cf-st.sc-cdn.net/aps/bolt_df/aHR0cHM6Ly9jZi1zdC5zYy1jZG4ubmV0L2QvMjBkUGZadUNpamFUR0FMWXZsMlFVLjM2NT9tbz1Ha3NhQ3hvQUdnQXlBUVJRQldBQldoVlFkV0pzYVhOb1pYSk1iMmR2Vm1GeWFXRnVkSE9pQVJZSTdRSWlFUW9OT2dGOVFnWUlxb0NoZ2daSUFoSUFvZ0VMQ0FFaUJ3b0ZNZ0Y5U0FFJTNEJnVjPTU._FMpng_TM)"
