PID,DN,DP,TN,RL,_id,dedup_key,content_uri,capture_timestamp,type,state,photosphere,composition_type,width,height,size_bytes,timezone_offset,utc_timestamp,duration,filename,filepath,iso,exposure,camera_make,camera_model,lens,focal_length,f_stop,latitude,longitude,signature,bucket_id,capture_frame_rate,encoded_frame_rate,oem_special_type,mime_type,is_hidden,is_vr,is_raw,folder_name,media_store_id,is_archived,depth_type,is_micro_video,micro_video_offset,in_camera_folder,in_primary_storage,first_backup_timestamp,micro_video_still_image_timestamp,added_timestamp,is_backup_processed,is_ready_for_backup,is_favorite,compact_warp_grids,micro_video_motion_state,is_ls_video,extension_bitmask,requires_stabilization,trash_timestamp,purge_timestamp,desired_state,caption,showcase_score,showcase_weights_version
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 11)","(_id, 12)","(dedup_key, vfYz0Kx_pEQ271eVWDTmE0lhRu4)","(content_uri, content://media/external/images/media/36)","(capture_timestamp, 1618185364000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 2208)","(height, 2944)","(size_bytes, 1095777)","(timezone_offset, -14400000)","(utc_timestamp, 1618199764000)","(duration, None)","(filename, 20210411_235603.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210411_235603.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 37.2355)","(longitude, -80.4369)","(signature, -1175071449)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 36)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1618260297608)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 12)","(_id, 13)","(dedup_key, W-fTvhj3sOfzIEAPZzUxb5gL0g0)","(content_uri, content://media/external/images/media/40)","(capture_timestamp, 1618468072000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 4032)","(height, 3024)","(size_bytes, 2784533)","(timezone_offset, -14400000)","(utc_timestamp, 1618482472000)","(duration, None)","(filename, 20210415_062752.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210415_062752.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 38.7119)","(longitude, -81.9676)","(signature, -903391851)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 40)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1618486638994)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 13)","(_id, 14)","(dedup_key, 7GYLSIaj8mGEL1q4qyH8THleXUk)","(content_uri, content://media/external/images/media/39)","(capture_timestamp, 1618468057000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 4032)","(height, 3024)","(size_bytes, 4008883)","(timezone_offset, -14400000)","(utc_timestamp, 1618482457000)","(duration, None)","(filename, 20210415_062737.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210415_062737.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 38.708)","(longitude, -81.9672)","(signature, -903406266)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 39)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1618486639007)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 14)","(_id, 15)","(dedup_key, faV5XAk8Vuxiswm1m7Y7XqzNG1s)","(content_uri, content://media/external/images/media/45)","(capture_timestamp, 1621109040000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 4032)","(height, 1908)","(size_bytes, 2744945)","(timezone_offset, -14400000)","(utc_timestamp, 1621123440000)","(duration, None)","(filename, 20210515_200400.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210515_200400.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 37.3493)","(longitude, -80.5386)","(signature, 1634578397)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 100)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 45)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1621123470524)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 15)","(_id, 16)","(dedup_key, l2PP0RvlJWK_3J7MBeEnxTcDqnw)","(content_uri, content://media/external/images/media/44)","(capture_timestamp, 1621109036000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 4032)","(height, 1908)","(size_bytes, 2285561)","(timezone_offset, -14400000)","(utc_timestamp, 1621123436000)","(duration, None)","(filename, 20210515_200356.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210515_200356.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 37.3493)","(longitude, -80.5386)","(signature, 1634573592)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 100)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 44)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1621123470540)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 16)","(_id, 17)","(dedup_key, Bnqqly0HJoJXO9XoqZbMI0XqNeQ)","(content_uri, content://media/external/images/media/43)","(capture_timestamp, 1621109033000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 4032)","(height, 1908)","(size_bytes, 2471633)","(timezone_offset, -14400000)","(utc_timestamp, 1621123433000)","(duration, None)","(filename, 20210515_200353.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210515_200353.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 37.3493)","(longitude, -80.5386)","(signature, 1634570709)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 100)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 43)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1621123470548)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 17)","(_id, 18)","(dedup_key, cdpk7u4jV7FQ2VMbegnv-KKMPDg)","(content_uri, content://media/external/images/media/42)","(capture_timestamp, 1621109031000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 4032)","(height, 1908)","(size_bytes, 2570999)","(timezone_offset, -14400000)","(utc_timestamp, 1621123431000)","(duration, None)","(filename, 20210515_200351.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210515_200351.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 37.3493)","(longitude, -80.5386)","(signature, 1634568787)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 100)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 42)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1621123470578)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 18)","(_id, 19)","(dedup_key, L30bTmHiO52IzBfGNIxZk9GNsyw)","(content_uri, content://media/external/images/media/46)","(capture_timestamp, 1621109612000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 4032)","(height, 1908)","(size_bytes, 2094060)","(timezone_offset, -14400000)","(utc_timestamp, 1621124012000)","(duration, None)","(filename, 20210515_201332.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210515_201332.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 37.3493)","(longitude, -80.5386)","(signature, 1635127128)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 100)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 46)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1621124024613)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 19)","(_id, 20)","(dedup_key, RXH3PCDg-K1FcnYjH__NXBxvG_k)","(content_uri, content://media/external/images/media/47)","(capture_timestamp, 1621122301000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1080)","(height, 2280)","(size_bytes, 713512)","(timezone_offset, -14400000)","(utc_timestamp, 1621136701000)","(duration, None)","(filename, Screenshot_20210515-234501_Instagram.jpg)","(filepath, /storage/emulated/0/DCIM/Screenshots/Screenshot_20210515-234501_Instagram.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, None)","(longitude, None)","(signature, 1647320296)","(bucket_id, -1313584517)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Screenshots)","(media_store_id, 47)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1621136925771)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 20)","(_id, 21)","(dedup_key, USgBTUUbT7RoPpMPQOCW6X161dE)","(content_uri, content://media/external/images/media/53)","(capture_timestamp, 1621457570000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 6786196)","(timezone_offset, -14400000)","(utc_timestamp, 1621471970000)","(duration, None)","(filename, 20210519_205250.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210519_205250.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 37.224)","(longitude, -80.4176)","(signature, 1969516595)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 53)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1621471971222)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 21)","(_id, 22)","(dedup_key, j7xjb6WcVnD0NgZiH-3blNaDfqU)","(content_uri, content://media/external/images/media/51)","(capture_timestamp, 1621457537000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 6286243)","(timezone_offset, -14400000)","(utc_timestamp, 1621471937000)","(duration, None)","(filename, 20210519_205217.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210519_205217.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 37.2238)","(longitude, -80.4177)","(signature, 1969484882)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 51)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1621471971249)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 22)","(_id, 23)","(dedup_key, xTSYRpIfAWoWqb7U2Qoo0nPECh8)","(content_uri, content://media/external/images/media/50)","(capture_timestamp, 1621457533000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 5535443)","(timezone_offset, -14400000)","(utc_timestamp, 1621471933000)","(duration, None)","(filename, 20210519_205213.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210519_205213.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 37.2238)","(longitude, -80.4177)","(signature, 1969481038)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 50)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1621471971256)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 23)","(_id, 24)","(dedup_key, M0CYfO8Daa_99rPkYODV30t0C1Y)","(content_uri, content://media/external/images/media/49)","(capture_timestamp, 1621457530000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 6046089)","(timezone_offset, -14400000)","(utc_timestamp, 1621471930000)","(duration, None)","(filename, 20210519_205210.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210519_205210.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 37.2238)","(longitude, -80.4177)","(signature, 1969478155)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 49)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1621471971262)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 24)","(_id, 25)","(dedup_key, 5f6l0oMTzFQiRaMOkM1N5avI2gs)","(content_uri, content://media/external/images/media/48)","(capture_timestamp, 1621457525000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 3536927)","(timezone_offset, -14400000)","(utc_timestamp, 1621471925000)","(duration, None)","(filename, 20210519_205204.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210519_205204.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 37.2238)","(longitude, -80.4177)","(signature, 1969475272)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 48)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1621471971274)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 25)","(_id, 26)","(dedup_key, ipf06_3u1A1JUbaimX87I-_Qh9Q)","(content_uri, content://media/external/images/media/55)","(capture_timestamp, 1621457590000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 3971142)","(timezone_offset, -14400000)","(utc_timestamp, 1621471990000)","(duration, None)","(filename, 20210519_205310.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210519_205310.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 37.224)","(longitude, -80.4176)","(signature, 1969535815)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 55)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1621472004876)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
"(PID, com.google.android.apps.photos)","(DN, gphotos0.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.google.android.apps.photos/databases/gphotos0.db)","(TN, local_media)","(RL, 26)","(_id, 27)","(dedup_key, WGCFSbf5v7CmHBulXzv2z-OcTZ0)","(content_uri, content://media/external/images/media/54)","(capture_timestamp, 1621457585000)","(type, 1)","(state, 0)","(photosphere, 0)","(composition_type, None)","(width, 1908)","(height, 4032)","(size_bytes, 4431972)","(timezone_offset, -14400000)","(utc_timestamp, 1621471985000)","(duration, None)","(filename, 20210519_205305.jpg)","(filepath, /storage/emulated/0/DCIM/Camera/20210519_205305.jpg)","(iso, None)","(exposure, None)","(camera_make, None)","(camera_model, None)","(lens, None)","(focal_length, None)","(f_stop, None)","(latitude, 37.224)","(longitude, -80.4176)","(signature, 1969531010)","(bucket_id, -1739773001)","(capture_frame_rate, None)","(encoded_frame_rate, None)","(oem_special_type, None)","(mime_type, image/jpeg)","(is_hidden, 0)","(is_vr, 0)","(is_raw, 0)","(folder_name, Camera)","(media_store_id, 54)","(is_archived, 0)","(depth_type, 0)","(is_micro_video, 0)","(micro_video_offset, -1)","(in_camera_folder, 1)","(in_primary_storage, 1)","(first_backup_timestamp, None)","(micro_video_still_image_timestamp, None)","(added_timestamp, 1621472004882)","(is_backup_processed, 0)","(is_ready_for_backup, 1)","(is_favorite, 0)","(compact_warp_grids, None)","(micro_video_motion_state, 0)","(is_ls_video, 0)","(extension_bitmask, 34359738366)","(requires_stabilization, 1)","(trash_timestamp, None)","(purge_timestamp, None)","(desired_state, 0)","(caption, None)","(showcase_score, 0.0)","(showcase_weights_version, None)"
