PID,DN,DP,TN,RL,app_id,app_instance_id,gmp_app_id,resettable_device_id_hash,last_bundle_index,last_bundle_end_timestamp,app_version,app_store,gmp_version,dev_cert_hash,measurement_enabled,last_bundle_start_timestamp,day,daily_public_events_count,daily_events_count,daily_conversions_count,remote_config,config_fetched_time,failed_config_fetch_time,app_version_int,firebase_instance_id,daily_error_events_count,daily_realtime_events_count,health_monitor_sample,android_id,adid_reporting_enabled,ssaid_reporting_enabled,admob_app_id,linked_admob_app_id,dynamite_version,safelisted_events,ga_app_id,config_last_modified_time
"(PID, com.google.android.gms)","(DN, google_app_measurement.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/google_app_measurement.db)","(TN, apps)","(RL, 11)","(app_id, com.samsung.android.game.gamehome)","(app_instance_id, 71fc91655fcb5bde97dfe4b9e61458ae)","(gmp_app_id, 1:195636458855:android:a725775be2363de3)","(resettable_device_id_hash, 32D233B3B4A0EBB4CC0DC37044CF4F57)","(last_bundle_index, 12)","(last_bundle_end_timestamp, 1625809516840)","(app_version, 5.0.01.6)","(app_store, manual_install)","(gmp_version, 31049)","(dev_cert_hash, -3820608446698444743)","(measurement_enabled, 1)","(last_bundle_start_timestamp, 1625809516840)","(day, 18817)","(daily_public_events_count, 0)","(daily_events_count, 1)","(daily_conversions_count, 0)","(remote_config, COWwwtnrz/ECEicxOjE5NTYzNjQ1ODg1NTphbmRyb2lkOmE3MjU3NzViZTIzNjNkZTMiJQoebWVhc3VyZW1lbnQuYXVkaWVuY2UubWF4X2NvdW50EgMxMDAiMwotbWVhc3VyZW1lbnQudXBsb2FkLm1heF9wdWJsaWNfdXNlcl9wcm9wZXJ0aWVzEgIyNSI0Ci1tZWFzdXJlbWVudC51cGxvYWQubWF4X2V2ZW50X25hbWVfY2FyZGluYWxpdHkSAzUwMCIwCiptZWFzdXJlbWVudC51cGxvYWQubWF4X3B1YmxpY19ldmVudF9wYXJhbXMSAjI1IjEKLG1lYXN1cmVtZW50LmFjY291bnQudGltZV96b25lX29mZnNldF9taW51dGVzEgEwKhcKE0VuYWJsZUxhdW5jaGVyX09PQkUYASoXChNGUlZSUGFnZV9HYW1lTG9hZGVkGAEqFwoTRlJWUlBhZ2VfTWFpbkxvYWRlZBgBKhoKFkluc3RhbnRHYW1lX0dhbWVMb2FkZWQYASoYChRJbnN0YW50R2FtZV9QUE9wZW5lZBgBKhcKE0luc3RhbnRHYW1lX1BsYXlOb3cYASocChhMaWJyYXJ5X0dhbWVSdW5JbkxpYnJhcnkYASoUChBMaWJyYXJ5X1BhZ2VPcGVuGAEqHQoZTWFpbl9EYWlseVBsYXlUaW1lQ2xpY2tlZBgBKhYKEk1haW5fRHljYXJkQ2xpY2tlZBgBKhQKEE1haW5fRHljYXJkU2hvd24YASoWChJNYWluX0dhbWVSdW5JbkhvbWUYASoZChVNYWluX0dhbWVSdW5JbkxpYnJhcnkYASoWChJNYWluX0xpYnJhcnlMb2FkZWQYASocChhNYWluX05vdGlmaWNhdGlvbkNsaWNrZWQYASoUChBNYWluX09wZW5MaWJyYXJ5GAEqEwoPTWFpbl9QYWdlTG9hZGVkGAEqGwoXTWFpbl9Qcm9tb3Rpb25CYW5uZXJUYXAYASoOCgpNYWluX1NoYXJlGAEqHQoZTWFpbl9Ub3RhbFBsYXlUaW1lQ2xpY2tlZBgBKhAKDE1haW5fWW91VHViZRgBKhQKEE1haW5fWW91VHViZU1vcmUYASonCiNTeXN0ZW1Ob3RpZmljYXRpb25zX1N5c3RlbU5vdGlTaG93bhgBKiIKHmFwcF9zdG9yZV9zdWJzY3JpcHRpb25fY29udmVydBgBKiAKHGFwcF9zdG9yZV9zdWJzY3JpcHRpb25fcmVuZXcYASoMCghwdXJjaGFzZRgBQAEYAQ==)","(config_fetched_time, 1625809520598)","(failed_config_fetch_time, 0)","(app_version_int, 500106000)","(firebase_instance_id, cSx0G1gCmvo)","(daily_error_events_count, 0)","(daily_realtime_events_count, 0)","(health_monitor_sample, None)","(android_id, 0)","(adid_reporting_enabled, 0)","(ssaid_reporting_enabled, 1)","(admob_app_id, None)","(linked_admob_app_id, None)","(dynamite_version, 17)","(safelisted_events, None)","(ga_app_id, None)","(config_last_modified_time, Wed, 07 Jul 2021 03:07:47 GMT)"
"(PID, com.google.android.gms)","(DN, google_app_measurement.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/google_app_measurement.db)","(TN, apps)","(RL, 12)","(app_id, com.google.android.youtube)","(app_instance_id, 3430e32f8df681e4215afdf4835c8161)","(gmp_app_id, 1:414843287017:android:9d526f6607903f60)","(resettable_device_id_hash, 32D233B3B4A0EBB4CC0DC37044CF4F57)","(last_bundle_index, 95)","(last_bundle_end_timestamp, 1626977936649)","(app_version, 16.24.33)","(app_store, )","(gmp_version, 42041)","(dev_cert_hash, 6324536295927141449)","(measurement_enabled, 1)","(last_bundle_start_timestamp, 1626977936649)","(day, 18831)","(daily_public_events_count, 0)","(daily_events_count, 2)","(daily_conversions_count, 0)","(remote_config, CMvun66T5vECEicxOjQxNDg0MzI4NzAxNzphbmRyb2lkOjlkNTI2ZjY2MDc5MDNmNjAiJQoebWVhc3VyZW1lbnQuYXVkaWVuY2UubWF4X2NvdW50EgMxMDAiMwotbWVhc3VyZW1lbnQudXBsb2FkLm1heF9wdWJsaWNfdXNlcl9wcm9wZXJ0aWVzEgIyNSI0Ci1tZWFzdXJlbWVudC51cGxvYWQubWF4X2V2ZW50X25hbWVfY2FyZGluYWxpdHkSAzUwMCIwCiptZWFzdXJlbWVudC51cGxvYWQubWF4X3B1YmxpY19ldmVudF9wYXJhbXMSAjI1IjQKLG1lYXN1cmVtZW50LmFjY291bnQudGltZV96b25lX29mZnNldF9taW51dGVzEgQtNDIwIicKIm1lYXN1cmVtZW50LmV2ZW50X3NhbXBsaW5nX2VuYWJsZWQSATEqIQodUHJlbWl1bSBQYWlkIFNpZ24gVXAgQ29tcGxldGUYASoiCh5QcmVtaXVtIFRyaWFsIFNpZ24gVXAgQ29tcGxldGUYASoGCgJfZSAKKhMKD2FkZF90b193aXNobGlzdBgBKgcKA19jZBgBKgcKA191aRgBKiIKHmFwcF9zdG9yZV9zdWJzY3JpcHRpb25fY29udmVydBgBKiAKHGFwcF9zdG9yZV9zdWJzY3JpcHRpb25fcmVuZXcYASoHCgNfYXUYASoSCg5iZWdpbl9jaGVja291dBgBKgcKA19vdRgBKgwKCHB1cmNoYXNlGAEqBgoCX3MYASoVChF0ZXN0X3N0dWRlbnRfcGxhbhgBKg0KCXZpZXdfaXRlbRgBKhIKDnZpZXdfaXRlbV9saXN0GAEqFwoTdmlld19zZWFyY2hfcmVzdWx0cxgBKg8KC3l0bXBfc2dfY29tGAEqEwoPeXRtcF95dGJfc2JfY2FuGAFAARgB)","(config_fetched_time, 1626977938884)","(failed_config_fetch_time, 1625179479424)","(app_version_int, 1521601984)","(firebase_instance_id, cQp2sD3kQVGeZ-C3m0dvSj)","(daily_error_events_count, 0)","(daily_realtime_events_count, 1)","(health_monitor_sample, None)","(android_id, 0)","(adid_reporting_enabled, 1)","(ssaid_reporting_enabled, 1)","(admob_app_id, None)","(linked_admob_app_id, None)","(dynamite_version, 51)","(safelisted_events, None)","(ga_app_id, None)","(config_last_modified_time, Thu, 15 Jul 2021 23:03:20 GMT)"
"(PID, com.google.android.gms)","(DN, google_app_measurement.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/google_app_measurement.db)","(TN, apps)","(RL, 13)","(app_id, com.samsung.android.mateagent)","(app_instance_id, b2985edffea4a226e0ce2bacdb342e05)","(gmp_app_id, 1:876016839061:android:6fc85fdfa6ee3072)","(resettable_device_id_hash, 32D233B3B4A0EBB4CC0DC37044CF4F57)","(last_bundle_index, 0)","(last_bundle_end_timestamp, 0)","(app_version, 2.1.30.39)","(app_store, manual_install)","(gmp_version, 15300)","(dev_cert_hash, -3820608446698444743)","(measurement_enabled, 0)","(last_bundle_start_timestamp, 0)","(day, 0)","(daily_public_events_count, 0)","(daily_events_count, 0)","(daily_conversions_count, 0)","(remote_config, None)","(config_fetched_time, 0)","(failed_config_fetch_time, 0)","(app_version_int, 213039000)","(firebase_instance_id, None)","(daily_error_events_count, 0)","(daily_realtime_events_count, 0)","(health_monitor_sample, None)","(android_id, 0)","(adid_reporting_enabled, 1)","(ssaid_reporting_enabled, 1)","(admob_app_id, None)","(linked_admob_app_id, None)","(dynamite_version, 0)","(safelisted_events, None)","(ga_app_id, None)","(config_last_modified_time, None)"
"(PID, com.google.android.gms)","(DN, google_app_measurement.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/google_app_measurement.db)","(TN, apps)","(RL, 14)","(app_id, com.samsung.android.app.omcagent)","(app_instance_id, 057e620042b5f32df0704dc8aabb5752)","(gmp_app_id, 1:237850875502:android:46fee4969b0bf703)","(resettable_device_id_hash, 32D233B3B4A0EBB4CC0DC37044CF4F57)","(last_bundle_index, 3)","(last_bundle_end_timestamp, 1617476968782)","(app_version, 5.3.26)","(app_store, manual_install)","(gmp_version, 27000)","(dev_cert_hash, -3820608446698444743)","(measurement_enabled, 1)","(last_bundle_start_timestamp, 1617476968782)","(day, 18752)","(daily_public_events_count, 0)","(daily_events_count, 1)","(daily_conversions_count, 0)","(remote_config, COvWncDote8CEicxOjIzNzg1MDg3NTUwMjphbmRyb2lkOjQ2ZmVlNDk2OWIwYmY3MDMiJQoebWVhc3VyZW1lbnQuYXVkaWVuY2UubWF4X2NvdW50EgMxMDAiMwotbWVhc3VyZW1lbnQudXBsb2FkLm1heF9wdWJsaWNfdXNlcl9wcm9wZXJ0aWVzEgIyNSI0Ci1tZWFzdXJlbWVudC51cGxvYWQubWF4X2V2ZW50X25hbWVfY2FyZGluYWxpdHkSAzUwMCIwCiptZWFzdXJlbWVudC51cGxvYWQubWF4X3B1YmxpY19ldmVudF9wYXJhbXMSAjI1IjMKLG1lYXN1cmVtZW50LmFjY291bnQudGltZV96b25lX29mZnNldF9taW51dGVzEgM1NDAqIgoeYXBwX3N0b3JlX3N1YnNjcmlwdGlvbl9jb252ZXJ0GAEqIAocYXBwX3N0b3JlX3N1YnNjcmlwdGlvbl9yZW5ldxgBKgwKCHB1cmNoYXNlGAFAARgB)","(config_fetched_time, 1620210614162)","(failed_config_fetch_time, 0)","(app_version_int, 532600000)","(firebase_instance_id, c4Jt7v4cT72gyhV8SSHxKj)","(daily_error_events_count, 0)","(daily_realtime_events_count, 0)","(health_monitor_sample, None)","(android_id, 0)","(adid_reporting_enabled, 1)","(ssaid_reporting_enabled, 1)","(admob_app_id, None)","(linked_admob_app_id, None)","(dynamite_version, 13)","(safelisted_events, None)","(ga_app_id, None)","(config_last_modified_time, Thu, 15 Apr 2021 20:52:21 GMT)"
"(PID, com.google.android.gms)","(DN, google_app_measurement.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/google_app_measurement.db)","(TN, apps)","(RL, 15)","(app_id, com.samsung.android.kgclient)","(app_instance_id, e205289af94278499814720ab998239d)","(gmp_app_id, 1:949084421640:android:c95250243ff5dc47)","(resettable_device_id_hash, 32D233B3B4A0EBB4CC0DC37044CF4F57)","(last_bundle_index, 2)","(last_bundle_end_timestamp, 1617476975707)","(app_version, 2.2.86)","(app_store, manual_install)","(gmp_version, 12451)","(dev_cert_hash, -3820608446698444743)","(measurement_enabled, 1)","(last_bundle_start_timestamp, 1617476975707)","(day, 18801)","(daily_public_events_count, 0)","(daily_events_count, 1)","(daily_conversions_count, 0)","(remote_config, COTc2cC8t+8CEicxOjk0OTA4NDQyMTY0MDphbmRyb2lkOmM5NTI1MDI0M2ZmNWRjNDciJQoebWVhc3VyZW1lbnQuYXVkaWVuY2UubWF4X2NvdW50EgMxMDAiMwotbWVhc3VyZW1lbnQudXBsb2FkLm1heF9wdWJsaWNfdXNlcl9wcm9wZXJ0aWVzEgIyNSI0Ci1tZWFzdXJlbWVudC51cGxvYWQubWF4X2V2ZW50X25hbWVfY2FyZGluYWxpdHkSAzUwMCIwCiptZWFzdXJlbWVudC51cGxvYWQubWF4X3B1YmxpY19ldmVudF9wYXJhbXMSAjI1IjQKLG1lYXN1cmVtZW50LmFjY291bnQudGltZV96b25lX29mZnNldF9taW51dGVzEgQtNDgwKiIKHmFwcF9zdG9yZV9zdWJzY3JpcHRpb25fY29udmVydBgBKiAKHGFwcF9zdG9yZV9zdWJzY3JpcHRpb25fcmVuZXcYASoMCghwdXJjaGFzZRgBGAE=)","(config_fetched_time, 1624393356924)","(failed_config_fetch_time, 0)","(app_version_int, 228600000)","(firebase_instance_id, fQUPxAbc23c)","(daily_error_events_count, 0)","(daily_realtime_events_count, 0)","(health_monitor_sample, None)","(android_id, 0)","(adid_reporting_enabled, 1)","(ssaid_reporting_enabled, 1)","(admob_app_id, None)","(linked_admob_app_id, None)","(dynamite_version, 0)","(safelisted_events, None)","(ga_app_id, None)","(config_last_modified_time, Thu, 15 Apr 2021 18:57:12 GMT)"
"(PID, com.google.android.gms)","(DN, google_app_measurement.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/google_app_measurement.db)","(TN, apps)","(RL, 16)","(app_id, com.samsung.android.themestore)","(app_instance_id, 89b496814340b52332bd6a99692a25fa)","(gmp_app_id, 1:535641713833:android:9747beec9962acd0)","(resettable_device_id_hash, 32D233B3B4A0EBB4CC0DC37044CF4F57)","(last_bundle_index, 3)","(last_bundle_end_timestamp, 1621878087788)","(app_version, 5.2.01.10126)","(app_store, manual_install)","(gmp_version, 31000)","(dev_cert_hash, 8649123895590768868)","(measurement_enabled, 1)","(last_bundle_start_timestamp, 1621878087788)","(day, 18772)","(daily_public_events_count, 0)","(daily_events_count, 1)","(daily_conversions_count, 0)","(remote_config, COivmLSCtu8CEicxOjUzNTY0MTcxMzgzMzphbmRyb2lkOjk3NDdiZWVjOTk2MmFjZDAiJQoebWVhc3VyZW1lbnQuYXVkaWVuY2UubWF4X2NvdW50EgMxMDAiMwotbWVhc3VyZW1lbnQudXBsb2FkLm1heF9wdWJsaWNfdXNlcl9wcm9wZXJ0aWVzEgIyNSI0Ci1tZWFzdXJlbWVudC51cGxvYWQubWF4X2V2ZW50X25hbWVfY2FyZGluYWxpdHkSAzUwMCIwCiptZWFzdXJlbWVudC51cGxvYWQubWF4X3B1YmxpY19ldmVudF9wYXJhbXMSAjI1IjMKLG1lYXN1cmVtZW50LmFjY291bnQudGltZV96b25lX29mZnNldF9taW51dGVzEgM1NDAqIgoeYXBwX3N0b3JlX3N1YnNjcmlwdGlvbl9jb252ZXJ0GAEqIAocYXBwX3N0b3JlX3N1YnNjcmlwdGlvbl9yZW5ldxgBKgwKCHB1cmNoYXNlGAFAARgB)","(config_fetched_time, 1621886487642)","(failed_config_fetch_time, 0)","(app_version_int, 520110126)","(firebase_instance_id, dkqR9DJhRDCvOxPGwwUCKw)","(daily_error_events_count, 0)","(daily_realtime_events_count, 0)","(health_monitor_sample, None)","(android_id, 0)","(adid_reporting_enabled, 1)","(ssaid_reporting_enabled, 1)","(admob_app_id, None)","(linked_admob_app_id, None)","(dynamite_version, 15)","(safelisted_events, None)","(ga_app_id, None)","(config_last_modified_time, Thu, 15 Apr 2021 21:40:13 GMT)"
"(PID, com.google.android.gms)","(DN, google_app_measurement.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/google_app_measurement.db)","(TN, apps)","(RL, 17)","(app_id, com.sec.android.app.samsungapps)","(app_instance_id, 967bbaf05d8b47aa9ccc44dd831cccde)","(gmp_app_id, 1:177401601629:android:51de35712f94c846)","(resettable_device_id_hash, 32D233B3B4A0EBB4CC0DC37044CF4F57)","(last_bundle_index, 1)","(last_bundle_end_timestamp, 1617476979371)","(app_version, 4.5.22.9)","(app_store, manual_install)","(gmp_version, 13001)","(dev_cert_hash, 8649123895590768868)","(measurement_enabled, 1)","(last_bundle_start_timestamp, 1617476979371)","(day, 18721)","(daily_public_events_count, 0)","(daily_events_count, 2)","(daily_conversions_count, 0)","(remote_config, CLuGkeP22+gCEicxOjE3NzQwMTYwMTYyOTphbmRyb2lkOjUxZGUzNTcxMmY5NGM4NDYiJQoebWVhc3VyZW1lbnQuYXVkaWVuY2UubWF4X2NvdW50EgMxMDAiMwotbWVhc3VyZW1lbnQudXBsb2FkLm1heF9wdWJsaWNfdXNlcl9wcm9wZXJ0aWVzEgIyNSI0Ci1tZWFzdXJlbWVudC51cGxvYWQubWF4X2V2ZW50X25hbWVfY2FyZGluYWxpdHkSAzUwMCIwCiptZWFzdXJlbWVudC51cGxvYWQubWF4X3B1YmxpY19ldmVudF9wYXJhbXMSAjI1IjMKLG1lYXN1cmVtZW50LmFjY291bnQudGltZV96b25lX29mZnNldF9taW51dGVzEgM1NDAqIgoeYXBwX3N0b3JlX3N1YnNjcmlwdGlvbl9jb252ZXJ0GAEqIAocYXBwX3N0b3JlX3N1YnNjcmlwdGlvbl9yZW5ldxgBKgwKCHB1cmNoYXNlGAFAARgB)","(config_fetched_time, 1617476982020)","(failed_config_fetch_time, 0)","(app_version_int, 452209140)","(firebase_instance_id, cRJl3qZsHi8)","(daily_error_events_count, 0)","(daily_realtime_events_count, 0)","(health_monitor_sample, None)","(android_id, 0)","(adid_reporting_enabled, 1)","(ssaid_reporting_enabled, 1)","(admob_app_id, None)","(linked_admob_app_id, None)","(dynamite_version, 0)","(safelisted_events, None)","(ga_app_id, None)","(config_last_modified_time, None)"
"(PID, com.google.android.gms)","(DN, google_app_measurement.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/google_app_measurement.db)","(TN, apps)","(RL, 18)","(app_id, com.samsung.ssu)","(app_instance_id, e38c81d70f6ce8934ee1f0ef3e1cae41)","(gmp_app_id, 1:146966708128:android:658178eeb24f5b5c)","(resettable_device_id_hash, 32D233B3B4A0EBB4CC0DC37044CF4F57)","(last_bundle_index, 3)","(last_bundle_end_timestamp, 1617476981382)","(app_version, 1.2.96)","(app_store, manual_install)","(gmp_version, 21028)","(dev_cert_hash, -3820608446698444743)","(measurement_enabled, 1)","(last_bundle_start_timestamp, 1617476981382)","(day, 18801)","(daily_public_events_count, 0)","(daily_events_count, 1)","(daily_conversions_count, 0)","(remote_config, COaksbSiuO8CEicxOjE0Njk2NjcwODEyODphbmRyb2lkOjY1ODE3OGVlYjI0ZjViNWMiJQoebWVhc3VyZW1lbnQuYXVkaWVuY2UubWF4X2NvdW50EgMxMDAiMwotbWVhc3VyZW1lbnQudXBsb2FkLm1heF9wdWJsaWNfdXNlcl9wcm9wZXJ0aWVzEgIyNSI0Ci1tZWFzdXJlbWVudC51cGxvYWQubWF4X2V2ZW50X25hbWVfY2FyZGluYWxpdHkSAzUwMCIwCiptZWFzdXJlbWVudC51cGxvYWQubWF4X3B1YmxpY19ldmVudF9wYXJhbXMSAjI1IjMKLG1lYXN1cmVtZW50LmFjY291bnQudGltZV96b25lX29mZnNldF9taW51dGVzEgM1NDAqIgoeYXBwX3N0b3JlX3N1YnNjcmlwdGlvbl9jb252ZXJ0GAEqIAocYXBwX3N0b3JlX3N1YnNjcmlwdGlvbl9yZW5ldxgBKgwKCHB1cmNoYXNlGAEYAQ==)","(config_fetched_time, 1624393357046)","(failed_config_fetch_time, 0)","(app_version_int, 129600000)","(firebase_instance_id, eGuBr9ZAmAE)","(daily_error_events_count, 0)","(daily_realtime_events_count, 0)","(health_monitor_sample, None)","(android_id, 0)","(adid_reporting_enabled, 1)","(ssaid_reporting_enabled, 1)","(admob_app_id, None)","(linked_admob_app_id, None)","(dynamite_version, 0)","(safelisted_events, None)","(ga_app_id, None)","(config_last_modified_time, Thu, 15 Apr 2021 19:25:07 GMT)"
"(PID, com.google.android.gms)","(DN, google_app_measurement.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/google_app_measurement.db)","(TN, apps)","(RL, 19)","(app_id, com.android.vending)","(app_instance_id, b4b3401884f38fc0c6fb1a8f7c0c7a66)","(gmp_app_id, 1:327451421140:android:9c547b5ed466b580)","(resettable_device_id_hash, 32D233B3B4A0EBB4CC0DC37044CF4F57)","(last_bundle_index, 78)","(last_bundle_end_timestamp, 1617476999234)","(app_version, 26.2.22-21 [0] [PR] 385030365)","(app_store, )","(gmp_version, 42041)","(dev_cert_hash, -5630964034574879253)","(measurement_enabled, 1)","(last_bundle_start_timestamp, 1617476999234)","(day, 18829)","(daily_public_events_count, 0)","(daily_events_count, 1)","(daily_conversions_count, 0)","(remote_config, CIew+eTO1+wCEicxOjMyNzQ1MTQyMTE0MDphbmRyb2lkOjljNTQ3YjVlZDQ2NmI1ODAiJQoebWVhc3VyZW1lbnQuYXVkaWVuY2UubWF4X2NvdW50EgMxMDAiMwotbWVhc3VyZW1lbnQudXBsb2FkLm1heF9wdWJsaWNfdXNlcl9wcm9wZXJ0aWVzEgIyNSI0Ci1tZWFzdXJlbWVudC51cGxvYWQubWF4X2V2ZW50X25hbWVfY2FyZGluYWxpdHkSAzUwMCIwCiptZWFzdXJlbWVudC51cGxvYWQubWF4X3B1YmxpY19ldmVudF9wYXJhbXMSAjI1IjQKLG1lYXN1cmVtZW50LmFjY291bnQudGltZV96b25lX29mZnNldF9taW51dGVzEgQtNDIwKg8KC2FkZF90b19jYXJ0GAEqEwoPYWRkX3RvX3dpc2hsaXN0GAEqIgoeYXBwX3N0b3JlX3N1YnNjcmlwdGlvbl9jb252ZXJ0GAEqIAocYXBwX3N0b3JlX3N1YnNjcmlwdGlvbl9yZW5ldxgBKhIKDmJlZ2luX2NoZWNrb3V0GAEqHwobZnJlZV9hY3F1aXNpdGlvbl9hcHBzX2dhbWVzGAEqGgoWZnJlZV9hY3F1aXNpdGlvbl9ib29rcxgBKhwKGGZyZWVfYWNxdWlzaXRpb25fdW5rbm93bhgBKgwKCHB1cmNoYXNlGAEqJQohcHVyY2hhc2VfY29tcGxldGlvbl9hcHBzX2dhbWVzX2F1GAEqJgoicHVyY2hhc2VfY29tcGxldGlvbl9hcHBzX2dhbWVzX25wdRgBKiYKInB1cmNoYXNlX2NvbXBsZXRpb25fYXBwc19nYW1lc19ycHUYASoqCiZwdXJjaGFzZV9jb21wbGV0aW9uX2FwcHNfZ2FtZXNfdW5rbm93bhgBKiAKHHB1cmNoYXNlX2NvbXBsZXRpb25fYm9va3NfYXUYASohCh1wdXJjaGFzZV9jb21wbGV0aW9uX2Jvb2tzX25wdRgBKiEKHXB1cmNoYXNlX2NvbXBsZXRpb25fYm9va3NfcnB1GAEqJQohcHVyY2hhc2VfY29tcGxldGlvbl9ib29rc191bmtub3duGAEqHgoacHVyY2hhc2VfY29tcGxldGlvbl9pYXBfYXUYASofChtwdXJjaGFzZV9jb21wbGV0aW9uX2lhcF9ucHUYASofChtwdXJjaGFzZV9jb21wbGV0aW9uX2lhcF9ycHUYASojCh9wdXJjaGFzZV9jb21wbGV0aW9uX2lhcF91bmtub3duGAEqIQodcHVyY2hhc2VfY29tcGxldGlvbl9tb3ZpZXNfYXUYASoiCh5wdXJjaGFzZV9jb21wbGV0aW9uX21vdmllc19ucHUYASoiCh5wdXJjaGFzZV9jb21wbGV0aW9uX21vdmllc19ycHUYASoGCgJfcxgBKg0KCXZpZXdfaXRlbRgBKhIKDnZpZXdfaXRlbV9saXN0GAEqFwoTdmlld19zZWFyY2hfcmVzdWx0cxgBQAEYAQ==)","(config_fetched_time, 1626807873975)","(failed_config_fetch_time, 0)","(app_version_int, 82622210)","(firebase_instance_id, fkFFY-F9S0Gqy9oE2hZevQ)","(daily_error_events_count, 0)","(daily_realtime_events_count, 0)","(health_monitor_sample, None)","(android_id, 0)","(adid_reporting_enabled, 1)","(ssaid_reporting_enabled, 1)","(admob_app_id, None)","(linked_admob_app_id, None)","(dynamite_version, 51)","(safelisted_events, None)","(ga_app_id, None)","(config_last_modified_time, Wed, 28 Oct 2020 16:56:05 GMT)"
"(PID, com.google.android.gms)","(DN, google_app_measurement.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data_mirror/data_ce/null/0/com.google.android.gms/databases/google_app_measurement.db)","(TN, apps)","(RL, 20)","(app_id, com.samsung.android.rubin.app)","(app_instance_id, 2181443d02ec38af7b0f0701269839e1)","(gmp_app_id, 1:1019659488094:android:2c756870b2cec2adc1ddcf)","(resettable_device_id_hash, 32D233B3B4A0EBB4CC0DC37044CF4F57)","(last_bundle_index, 0)","(last_bundle_end_timestamp, 0)","(app_version, 2.8.00.14)","(app_store, manual_install)","(gmp_version, 13001)","(dev_cert_hash, -3820608446698444743)","(measurement_enabled, 0)","(last_bundle_start_timestamp, 0)","(day, 0)","(daily_public_events_count, 0)","(daily_events_count, 0)","(daily_conversions_count, 0)","(remote_config, None)","(config_fetched_time, 0)","(failed_config_fetch_time, 0)","(app_version_int, 280014000)","(firebase_instance_id, None)","(daily_error_events_count, 0)","(daily_realtime_events_count, 0)","(health_monitor_sample, None)","(android_id, 0)","(adid_reporting_enabled, 1)","(ssaid_reporting_enabled, 1)","(admob_app_id, None)","(linked_admob_app_id, None)","(dynamite_version, 0)","(safelisted_events, None)","(ga_app_id, None)","(config_last_modified_time, None)"
